onset	duration	trial_type	response_time
4.005888	0.624634	guess_rightButton_computer	0.624634
9.058428	1.007220	outcome_computer_reward	n/a
12.068768	0.845580	guess_rightButton_computer	0.845580
17.121698	1.007040	outcome_computer_neutral	n/a
19.323188	0.623922	guess_rightButton_face	0.623922
23.525938	1.007500	outcome_stranger_punish	n/a
28.727538	0.636203	guess_leftButton_face	0.636203
33.778584	1.005114	outcome_stranger_punish	n/a
37.970568	0.527185	guess_rightButton_face	0.527185
41.323078	1.005410	outcome_stranger_punish	n/a
44.335058	0.628621	guess_leftButton_computer	0.628621
48.537628	1.005955	outcome_computer_punish	n/a
51.546772	0.633924	guess_rightButton_computer	0.633924
54.899908	1.004630	outcome_computer_reward	n/a
57.093228	0.937307	guess_rightButton_face	0.937307
62.145993	1.005535	outcome_stranger_punish	n/a
65.345938	0.634685	guess_leftButton_face	0.634685
68.698948	1.004590	outcome_stranger_neutral	n/a
73.709448	0.521369	guess_leftButton_computer	0.521369
77.912638	1.005400	outcome_computer_punish	n/a
80.109988	1.037584	guess_rightButton_face	1.037584
84.313678	1.006030	outcome_stranger_reward	n/a
87.508858	0.838685	guess_rightButton_face	0.838685
90.861868	1.005320	outcome_stranger_punish	n/a
95.057038	0.624376	guess_leftButton_face	0.624376
98.409438	1.005350	outcome_stranger_reward	n/a
100.601768	0.728869	guess_rightButton_face	0.728869
103.955008	1.004510	outcome_stranger_reward	n/a
106.149238	0.631304	guess_leftButton_face	0.631304
109.501648	1.005120	outcome_stranger_punish	n/a
112.695718	0.520664	guess_rightButton_face	0.520664
116.048558	1.004980	outcome_stranger_reward	n/a
118.244478	0.736412	guess_rightButton_face	0.736412
122.447618	1.004580	outcome_stranger_reward	n/a
124.456558	0.840890	guess_rightButton_computer	0.840890
127.809958	1.004580	outcome_computer_punish	n/a
132.817208	0.530230	guess_leftButton_computer	0.530230
137.019508	1.003480	outcome_computer_punish	n/a
139.213258	0.520504	guess_rightButton_face	0.520504
143.415548	1.006130	outcome_stranger_reward	n/a
148.426868	0.520251	guess_leftButton_computer	0.520251
152.629608	1.005010	outcome_computer_punish	n/a
154.827378	0.636383	guess_rightButton_face	0.636383
159.029138	1.004620	outcome_stranger_reward	n/a
162.224948	0.522190	guess_rightButton_face	0.522190
165.576738	1.004920	outcome_stranger_neutral	n/a
168.586638	0.727297	guess_rightButton_computer	0.727297
173.638708	1.005000	outcome_computer_punish	n/a
177.647158	0.633053	guess_rightButton_computer	0.633053
181.848348	1.005280	outcome_computer_punish	n/a
187.046818	0.633519	guess_leftButton_face	0.633519
190.399688	1.004570	outcome_stranger_punish	n/a
194.408938	0.622150	guess_rightButton_computer	0.622150
199.460738	1.006280	outcome_computer_neutral	n/a
203.470588	0.526663	guess_rightButton_computer	0.526663
208.522888	1.004850	outcome_computer_reward	n/a
211.719918	0.527212	guess_rightButton_face	0.527212
215.922738	1.005280	outcome_stranger_punish	n/a
220.932988	0.531005	guess_leftButton_computer	0.531005
224.284888	1.004700	outcome_computer_reward	n/a
229.294338	0.635860	guess_rightButton_computer	0.635860
234.346588	1.004350	outcome_computer_reward	n/a
238.540638	0.523169	guess_rightButton_face	0.523169
242.742988	1.006190	outcome_stranger_neutral	n/a
246.754278	0.526057	guess_rightButton_computer	0.526057
250.106668	1.004120	outcome_computer_neutral	n/a
253.115818	0.630881	guess_leftButton_computer	0.630881
257.318788	1.004980	outcome_computer_reward	n/a
262.327608	0.635855	guess_rightButton_computer	0.635855
265.680638	1.003780	outcome_computer_reward	n/a
269.875618	0.321176	guess_leftButton_face	0.321176
273.227038	1.005600	outcome_stranger_punish	n/a
275.237368	0.942503	guess_rightButton_computer	0.942503
278.589608	1.004530	outcome_computer_reward	n/a
281.598118	0.831987	guess_rightButton_computer	0.831987
285.801518	1.005190	outcome_computer_neutral	n/a
287.810398	0.837098	guess_leftButton_computer	0.837098
292.862738	1.010440	outcome_computer_punish	n/a
296.064338	0.932093	guess_rightButton_face	0.932093
300.266338	1.005400	outcome_stranger_reward	n/a
302.464118	0.832701	guess_leftButton_face	0.832701
307.517068	1.003670	outcome_stranger_reward	n/a
309.718298	0.944877	guess_rightButton_face	0.944877
314.770938	1.004900	outcome_stranger_neutral	n/a
317.966218	0.430768	guess_rightButton_face	0.430768
322.169618	1.004580	outcome_stranger_reward	n/a
324.178288	0.520189	guess_rightButton_computer	0.520189
327.531538	1.005180	outcome_computer_reward	n/a
331.539838	0.740414	guess_rightButton_computer	0.740414
335.742798	1.004860	outcome_computer_punish	n/a
338.948768	0.631062	guess_rightButton_face	0.631062
344.000708	1.005160	outcome_stranger_neutral	n/a
346.193938	0.736296	guess_rightButton_face	0.736296
350.396798	1.004480	outcome_stranger_reward	n/a
353.590308	0.739992	guess_rightButton_face	0.739992
358.643768	1.004430	outcome_stranger_punish	n/a
362.652338	0.627317	guess_leftButton_computer	0.627317
366.004278	1.004460	outcome_computer_reward	n/a
371.011938	0.634853	guess_rightButton_computer	0.634853
376.063998	1.004460	outcome_computer_neutral	n/a
381.071568	1.041708	guess_rightButton_computer	1.041708
386.123718	1.004520	outcome_computer_punish	n/a
390.320988	0.525711	guess_rightButton_face	0.525711
395.374788	1.003820	outcome_stranger_punish	n/a
399.383118	0.830171	guess_leftButton_computer	0.830171
404.435608	1.003530	outcome_computer_punish	n/a
408.443058	1.553141	guess_rightButton_computer	1.553141
413.494478	1.004490	outcome_computer_reward	n/a
