Sub	task	acq	tsnr	fd_mean	outlier_acq_Custom1
sub-10691sp	sharedreward	mb3me1fa50	29.567766502092127	0.22532387038911653	False
sub-10691sp	sharedreward	mb3me3ip0_echo-1_part-mag	39.9817733252421	0.2621309022742812	False
sub-10691sp	sharedreward	mb2me4_echo-3_part-mag	19.15553182712756	0.12471093880094036	False
sub-10691sp	sharedreward	mb3me4_echo-4_part-mag	5.3089758203714155	0.23027675529781136	False
sub-10691sp	sharedreward	mb3me4fa50_echo-1_part-mag	48.05859298631549	0.15069284695732404	False
sub-10691sp	sharedreward	mb2me4_echo-4_part-mag	12.367233162513003	0.12471093880094036	False
sub-10691sp	sharedreward	mb3me4_echo-3_part-mag	8.015969388186932	0.23027675529781136	False
sub-10691sp	sharedreward	mb3me3ip0_echo-3_part-mag	7.360334922093898	0.2621309022742812	False
sub-10691sp	sharedreward	mb3me4fa50_echo-4_part-mag	16.311382198240608	0.15069284695732404	False
sub-10691sp	sharedreward	mb2me4_echo-1_part-mag	47.29491444770247	0.12471093880094036	False
sub-10691sp	sharedreward	mb3me4fa50_echo-3_part-mag	24.463621857576072	0.15069284695732404	False
sub-10691sp	sharedreward	mb3me4_echo-1_part-mag	17.87356348335743	0.23027675529781136	False
sub-10691sp	sharedreward	mb3me3_echo-2_part-mag	24.95157638657838	0.2203547464080488	False
sub-10691sp	sharedreward	mb3me4fa50_echo-2_part-mag	36.048353837337345	0.15069284695732404	False
sub-10691sp	sharedreward	mb3me3_echo-3_part-mag	15.975863868952729	0.2203547464080488	False
sub-10691sp	sharedreward	mb3me3ip0_echo-2_part-mag	16.321264758706093	0.2621309022742812	False
sub-10691sp	sharedreward	mb3me3_echo-1_part-mag	36.98466106876731	0.2203547464080488	False
sub-10691sp	sharedreward	mb3me4_echo-2_part-mag	12.381020620465279	0.23027675529781136	False
sub-10691sp	sharedreward	mb2me4_echo-2_part-mag	30.71316281799227	0.12471093880094036	False
sub-10108	sharedreward	mb3me4_echo-3_part-mag	19.89290028763935	0.11259316780631741	False
sub-10108	sharedreward	mb1me4_echo-1_part-mag	45.8440117361024	0.05104713987062099	False
sub-10108	sharedreward	mb3me4_echo-4_part-mag	14.129016711958684	0.11259316780631741	False
sub-10108	sharedreward	mb3me4_echo-1_part-mag	38.48855969728902	0.11259316780631741	False
sub-10108	sharedreward	mb1me4_echo-3_part-mag	22.966775929089636	0.05104713987062099	False
sub-10108	sharedreward	mb1me4_echo-4_part-mag	16.227131560444832	0.05104713987062099	False
sub-10108	sharedreward	mb6me4_echo-2_part-mag	19.42447264282964	0.07559777721659962	False
sub-10108	sharedreward	mb1me1	29.852266365895048	0.09810465152107035	False
sub-10108	sharedreward	mb6me4_echo-3_part-mag	14.231181364972144	0.07559777721659962	False
sub-10108	sharedreward	mb3me1	27.411459226859733	0.13623220651394835	False
sub-10108	sharedreward	mb6me1	35.20942933857441	0.0752709409148413	False
sub-10108	sharedreward	mb6me4_echo-4_part-mag	10.194003337761387	0.07559777721659962	False
sub-10108	sharedreward	mb1me4_echo-2_part-mag	32.229793483391404	0.05104713987062099	False
sub-10108	sharedreward	mb6me4_echo-1_part-mag	25.898286046343856	0.07559777721659962	False
sub-10108	sharedreward	mb3me4_echo-2_part-mag	27.652807338687126	0.11259316780631741	False
sub-10078	sharedreward	mb6me1	30.890528151998296	0.09696322251166942	False
sub-10078	sharedreward	mb1me1	34.618412745185196	0.15332181202334608	False
sub-10078	sharedreward	mb3me1	33.75315070152283	0.15161241774302583	False
sub-10154	sharedreward	mb3me4_echo-3_part-mag	19.939678674330935	0.08908578629075424	False
sub-10154	sharedreward	mb1me4_echo-1_part-mag	33.66467778082006	0.14568769638878504	False
sub-10154	sharedreward	mb3me4_echo-4_part-mag	14.184764227131382	0.08908578629075424	False
sub-10154	sharedreward	mb3me4_echo-1_part-mag	38.987675497541204	0.08908578629075424	False
sub-10154	sharedreward	mb1me4_echo-3_part-mag	16.319556947099045	0.14568769638878504	False
sub-10154	sharedreward	mb6me4_echo-2_part-mag	21.116883656941354	0.07672120709500799	False
sub-10154	sharedreward	mb1me4_echo-4_part-mag	11.633511914173141	0.14568769638878504	False
sub-10154	sharedreward	mb6me4_echo-3_part-mag	15.41632259520702	0.07672120709500799	False
sub-10154	sharedreward	mb6me1	25.13619874313008	0.10106914898464009	False
sub-10154	sharedreward	mb3me1	29.071956124622375	0.13400279103089277	False
sub-10154	sharedreward	mb1me4_echo-2_part-mag	23.126169346272945	0.14568769638878504	False
sub-10154	sharedreward	mb6me4_echo-4_part-mag	11.131277082720771	0.07672120709500799	False
sub-10154	sharedreward	mb1me1	30.206125614233315	0.12814415922209263	False
sub-10154	sharedreward	mb6me4_echo-1_part-mag	28.578356770100072	0.07672120709500799	False
sub-10154	sharedreward	mb3me4_echo-2_part-mag	27.825051228981465	0.08908578629075424	False
sub-10085	sharedreward	mb3me4_echo-4_part-mag	10.159140558447689	0.29260768041125007	False
sub-10085	sharedreward	mb1me4_echo-1_part-mag	35.03887107223272	0.24641800374033104	False
sub-10085	sharedreward	mb3me4_echo-3_part-mag	14.200745543348603	0.29260768041125007	False
sub-10085	sharedreward	mb1me1	22.60796240111813	0.4654466760555232	True
sub-10085	sharedreward	mb1me4_echo-4_part-mag	12.372274596127681	0.24641800374033104	False
sub-10085	sharedreward	mb6me4_echo-2_part-mag	14.684839864261448	0.27341130406002107	False
sub-10085	sharedreward	mb3me1	24.278019347169902	0.3580064919405559	False
sub-10085	sharedreward	mb6me1	27.35247434489429	0.1554763177772892	False
sub-10085	sharedreward	mb1me4_echo-3_part-mag	17.424518816987984	0.24641800374033104	False
sub-10085	sharedreward	mb3me4_echo-1_part-mag	28.2271420143079	0.29260768041125007	False
sub-10085	sharedreward	mb6me4_echo-4_part-mag	7.959653157740831	0.27341130406002107	False
sub-10085	sharedreward	mb1me4_echo-2_part-mag	24.555185297504067	0.24641800374033104	False
sub-10085	sharedreward	mb6me4_echo-3_part-mag	10.928368501365185	0.27341130406002107	False
sub-10085	sharedreward	mb3me4_echo-2_part-mag	19.919007079093717	0.29260768041125007	False
sub-10085	sharedreward	mb6me4_echo-1_part-mag	20.024402524111792	0.27341130406002107	False
sub-10166	sharedreward	mb3me4_echo-3_part-mag	13.722334471996874	0.1575076842949864	False
sub-10166	sharedreward	mb1me4_echo-1_part-mag	35.18827265058644	0.19410095756604864	False
sub-10166	sharedreward	mb3me4_echo-4_part-mag	9.597494776826352	0.1575076842949864	False
sub-10166	sharedreward	mb3me4_echo-1_part-mag	25.046236913651228	0.1575076842949864	False
sub-10166	sharedreward	mb1me4_echo-3_part-mag	17.09949451033026	0.19410095756604864	False
sub-10166	sharedreward	mb6me4_echo-2_part-mag	12.190778084099293	0.13241174724335456	False
sub-10166	sharedreward	mb1me4_echo-4_part-mag	11.768298776936717	0.19410095756604864	False
sub-10166	sharedreward	mb6me4_echo-3_part-mag	9.284246247261763	0.13241174724335456	False
sub-10166	sharedreward	mb1me4_echo-2_part-mag	24.615095264161937	0.19410095756604864	False
sub-10166	sharedreward	mb6me4_echo-4_part-mag	6.738891557906754	0.13241174724335456	False
sub-10166	sharedreward	mb6me1	22.87714192084968	0.13927583571104363	False
sub-10166	sharedreward	mb6me4_echo-1_part-mag	14.311122966231778	0.13241174724335456	False
sub-10166	sharedreward	mb3me4_echo-2_part-mag	19.250036934390664	0.1575076842949864	False
sub-10166	sharedreward	mb1me1	28.992871080175973	0.21261803803133617	False
sub-10166	sharedreward	mb3me1	25.629877352155745	0.18432963808928146	False
sub-10188	sharedreward	mb3me4_echo-2_part-mag	25.883360744919628	0.0952303256443325	False
sub-10188	sharedreward	mb6me4_echo-1_part-mag	22.957263997755945	0.09298196849616537	False
sub-10188	sharedreward	mb1me1	37.47658293694258	0.1130674075603807	False
sub-10188	sharedreward	mb3me1	35.228128354414366	0.11285197466705109	False
sub-10188	sharedreward	mb6me4_echo-4_part-mag	9.244193454505876	0.09298196849616537	False
sub-10188	sharedreward	mb1me4_echo-2_part-mag	28.694878729176708	0.0939569419605255	False
sub-10188	sharedreward	mb6me1	32.94859657622874	0.08084409276666843	False
sub-10188	sharedreward	mb6me4_echo-3_part-mag	12.621029564528726	0.09298196849616537	False
sub-10188	sharedreward	mb1me4_echo-4_part-mag	14.710317625082098	0.0939569419605255	False
sub-10188	sharedreward	mb6me4_echo-2_part-mag	16.835903752595186	0.09298196849616537	False
sub-10188	sharedreward	mb3me4_echo-1_part-mag	36.2643629591912	0.0952303256443325	False
sub-10188	sharedreward	mb1me4_echo-3_part-mag	20.593442937824875	0.0939569419605255	False
sub-10188	sharedreward	mb3me4_echo-4_part-mag	13.488760103937238	0.0952303256443325	False
sub-10188	sharedreward	mb3me4_echo-3_part-mag	18.73931732866913	0.0952303256443325	False
sub-10188	sharedreward	mb1me4_echo-1_part-mag	40.84021851234138	0.0939569419605255	False
sub-10318	sharedreward	mb6me4_echo-4_part-mag	7.850119774695486	0.06822084835648803	False
sub-10318	sharedreward	mb6me1	25.50732164189685	0.07846631906923612	False
sub-10318	sharedreward	mb1me4_echo-2_part-mag	28.789589918218553	0.07767851623825786	False
sub-10318	sharedreward	mb1me1	34.06334839016199	0.10332336857944321	False
sub-10318	sharedreward	mb6me4_echo-3_part-mag	10.335092258785153	0.06822084835648803	False
sub-10318	sharedreward	mb3me1	31.047052655019797	0.09912031624561679	False
sub-10318	sharedreward	mb3me4_echo-2_part-mag	21.78911820607027	0.09093910114429385	False
sub-10318	sharedreward	mb6me4_echo-1_part-mag	15.906403168453835	0.06822084835648803	False
sub-10318	sharedreward	mb3me4_echo-4_part-mag	11.713413160759956	0.09093910114429385	False
sub-10318	sharedreward	mb1me4_echo-1_part-mag	40.34446566214319	0.07767851623825786	False
sub-10318	sharedreward	mb3me4_echo-3_part-mag	16.182062817038968	0.09093910114429385	False
sub-10318	sharedreward	mb1me4_echo-4_part-mag	14.324451402993873	0.07767851623825786	False
sub-10318	sharedreward	mb6me4_echo-2_part-mag	13.254611407290213	0.06822084835648803	False
sub-10318	sharedreward	mb1me4_echo-3_part-mag	20.469524915562943	0.07767851623825786	False
sub-10318	sharedreward	mb3me4_echo-1_part-mag	27.165134244132787	0.09093910114429385	False
sub-10652	sharedreward	mb3me4_echo-2_part-mag	18.479117467766628	0.2823507513467843	False
sub-10652	sharedreward	mb6me4_echo-1_part-mag	12.585957111092284	0.19868660049032205	False
sub-10652	sharedreward	mb1me4_echo-2_part-mag	28.378316899063066	0.14105943322157766	False
sub-10652	sharedreward	mb6me4_echo-4_part-mag	6.5070573799312115	0.19868660049032205	False
sub-10652	sharedreward	mb6me1	17.9781773511786	0.2752684505275088	False
sub-10652	sharedreward	mb3me1	26.403364221565425	0.3093574314682392	False
sub-10652	sharedreward	mb6me4_echo-3_part-mag	8.845238945796154	0.19868660049032205	False
sub-10652	sharedreward	mb1me1	29.854214284569025	0.22137344956048666	False
sub-10652	sharedreward	mb6me4_echo-2_part-mag	11.492258879356086	0.19868660049032205	False
sub-10652	sharedreward	mb1me4_echo-4_part-mag	13.714258897816762	0.14105943322157766	False
sub-10652	sharedreward	mb3me4_echo-1_part-mag	24.087966343853623	0.2823507513467843	False
sub-10652	sharedreward	mb1me4_echo-3_part-mag	19.861322712153196	0.14105943322157766	False
sub-10652	sharedreward	mb3me4_echo-4_part-mag	9.392527590331156	0.2823507513467843	False
sub-10652	sharedreward	mb3me4_echo-3_part-mag	13.342256818374153	0.2823507513467843	False
sub-10652	sharedreward	mb1me4_echo-1_part-mag	40.135457706288435	0.14105943322157766	False
sub-10320	sharedreward	mb6me4_echo-3_part-mag	11.045069766696543	0.11494582037169532	False
sub-10320	sharedreward	mb6me4_echo-4_part-mag	8.387788080668543	0.11494582037169532	False
sub-10320	sharedreward	mb1me4_echo-2_part-mag	26.55042922217399	0.07575324586473124	False
sub-10320	sharedreward	mb6me4_echo-1_part-mag	15.136761909350753	0.11494582037169532	False
sub-10320	sharedreward	mb3me4_echo-2_part-mag	23.52562740072608	0.09579279815358233	False
sub-10320	sharedreward	mb1me1	35.366258138325065	0.06958544284076845	False
sub-10320	sharedreward	mb3me4_echo-3_part-mag	17.591366388835013	0.09579279815358233	False
sub-10320	sharedreward	mb3me1	28.727971018175595	0.12123918903834142	False
sub-10320	sharedreward	mb1me4_echo-1_part-mag	37.782395711983554	0.07575324586473124	False
sub-10320	sharedreward	mb3me4_echo-4_part-mag	12.6419264129363	0.09579279815358233	False
sub-10320	sharedreward	mb6me1	28.619879154022783	0.09130242809014931	False
sub-10320	sharedreward	mb3me4_echo-1_part-mag	29.708436666056514	0.09579279815358233	False
sub-10320	sharedreward	mb1me4_echo-3_part-mag	18.76589199982118	0.07575324586473124	False
sub-10320	sharedreward	mb1me4_echo-4_part-mag	13.179271534550935	0.07575324586473124	False
sub-10320	sharedreward	mb6me4_echo-2_part-mag	14.05145752360113	0.11494582037169532	False
sub-10438	sharedreward	mb3me4_echo-2_part-mag	16.646390432026237	0.2778547835040368	False
sub-10438	sharedreward	mb6me4_echo-1_part-mag	10.746597999881487	0.3059430576086734	False
sub-10438	sharedreward	mb1me4_echo-2_part-mag	22.11059360206127	0.15251563017614894	False
sub-10438	sharedreward	mb6me4_echo-4_part-mag	4.880151033110451	0.3059430576086734	False
sub-10438	sharedreward	mb6me4_echo-3_part-mag	6.592280710552586	0.3059430576086734	False
sub-10438	sharedreward	mb6me4_echo-2_part-mag	8.668466969451401	0.3059430576086734	False
sub-10438	sharedreward	mb3me1	24.449613837059587	0.2756513439774675	False
sub-10438	sharedreward	mb1me4_echo-4_part-mag	10.547597427852452	0.15251563017614894	False
sub-10438	sharedreward	mb1me1	15.953118954319507	0.49040812060528666	True
sub-10438	sharedreward	mb1me4_echo-3_part-mag	15.368606203002855	0.15251563017614894	False
sub-10438	sharedreward	mb6me1	21.34696113062091	0.17893419894965143	False
sub-10438	sharedreward	mb3me4_echo-1_part-mag	20.829055779380724	0.2778547835040368	False
sub-10438	sharedreward	mb3me4_echo-4_part-mag	8.600644170306623	0.2778547835040368	False
sub-10438	sharedreward	mb1me4_echo-1_part-mag	31.899191837292165	0.15251563017614894	False
sub-10438	sharedreward	mb3me4_echo-3_part-mag	12.157807262265123	0.2778547835040368	False
sub-10690sp	sharedreward	mb3me4fa50_echo-2_part-mag	27.658023082767613	0.29246031492130425	False
sub-10690sp	sharedreward	mb3me3_echo-3_part-mag	20.055360186612234	0.28705102082105044	False
sub-10690sp	sharedreward	mb2me4_echo-2_part-mag	34.974082447588444	0.17941550254971222	False
sub-10690sp	sharedreward	mb3me3ip0_echo-2_part-mag	23.712625342421234	0.3412633433507325	False
sub-10690sp	sharedreward	mb3me3_echo-1_part-mag	32.796359460800886	0.28705102082105044	False
sub-10690sp	sharedreward	mb3me4_echo-2_part-mag	16.59042207337916	0.2781037053687513	False
sub-10690sp	sharedreward	mb3me1fa50	35.99309825222008	0.38562863778054746	False
sub-10690sp	sharedreward	mb2me4_echo-4_part-mag	17.411407842766494	0.17941550254971222	False
sub-10690sp	sharedreward	mb3me4_echo-3_part-mag	12.162065152078867	0.2781037053687513	False
sub-10690sp	sharedreward	mb3me3ip0_echo-3_part-mag	12.789475713507272	0.3412633433507325	False
sub-10690sp	sharedreward	mb3me4fa50_echo-1_part-mag	33.61484666238539	0.29246031492130425	False
sub-10690sp	sharedreward	mb2me4_echo-3_part-mag	24.971117729321122	0.17941550254971222	False
sub-10690sp	sharedreward	mb3me4_echo-4_part-mag	8.69069559907075	0.2781037053687513	False
sub-10690sp	sharedreward	mb3me4fa50_echo-4_part-mag	14.568293107906356	0.29246031492130425	False
sub-10690sp	sharedreward	mb3me4_echo-1_part-mag	20.761220963206142	0.2781037053687513	False
sub-10690sp	sharedreward	mb3me3_echo-2_part-mag	27.02158620755654	0.28705102082105044	False
sub-10690sp	sharedreward	mb3me3ip0_echo-1_part-mag	44.79130016057752	0.3412633433507325	False
sub-10690sp	sharedreward	mb3me4fa50_echo-3_part-mag	20.50504069472663	0.29246031492130425	False
sub-10690sp	sharedreward	mb2me4_echo-1_part-mag	47.62302669323981	0.17941550254971222	False
sub-10137	sharedreward	mb6me1	34.30039792112075	0.11447782114518111	False
sub-10137	sharedreward	mb6me4_echo-3_part-mag	16.288336652563885	0.14297597056314962	False
sub-10137	sharedreward	mb1me1	39.87021466065198	0.07783600103016743	False
sub-10137	sharedreward	mb1me4_echo-2_part-mag	32.475108766928315	0.054455663966516236	False
sub-10137	sharedreward	mb3me1	35.29832060076296	0.18576116781211086	False
sub-10137	sharedreward	mb6me4_echo-4_part-mag	11.701749193889555	0.14297597056314962	False
sub-10137	sharedreward	mb6me4_echo-1_part-mag	28.671953736338764	0.14297597056314962	False
sub-10137	sharedreward	mb3me4_echo-2_part-mag	28.323844453552738	0.09981889804216916	False
sub-10137	sharedreward	mb3me4_echo-3_part-mag	20.343557834043168	0.09981889804216916	False
sub-10137	sharedreward	mb1me4_echo-1_part-mag	46.462247647345066	0.054455663966516236	False
sub-10137	sharedreward	mb3me4_echo-4_part-mag	14.458138703601435	0.09981889804216916	False
sub-10137	sharedreward	mb3me4_echo-1_part-mag	39.56030535744503	0.09981889804216916	False
sub-10137	sharedreward	mb1me4_echo-3_part-mag	22.85771149676293	0.054455663966516236	False
sub-10137	sharedreward	mb6me4_echo-2_part-mag	21.79155321646249	0.14297597056314962	False
sub-10137	sharedreward	mb1me4_echo-4_part-mag	15.892656806856394	0.054455663966516236	False
sub-10234	sharedreward	mb6me1	23.230007599457167	0.2301668029379169	False
sub-10234	sharedreward	mb1me1	27.866309300879948	0.13672170833878228	False
sub-10234	sharedreward	mb3me1	26.023474385030568	0.3646868842442917	False
sub-10644sp	sharedreward	mb3me3_echo-3_part-mag	18.666174486279488	0.2181388767926791	False
sub-10644sp	sharedreward	mb3me3ip0_echo-2_part-mag	24.643540748395026	0.23476894910049415	False
sub-10644sp	sharedreward	mb3me1fa50	42.506415450247005	0.23993652682709113	False
sub-10644sp	sharedreward	mb3me4fa50_echo-1_part-mag	39.026714192237705	0.18753269552414822	False
sub-10644sp	sharedreward	mb3me4_echo-2_part-mag	17.66211825609207	0.16728657220473603	False
sub-10644sp	sharedreward	mb3me3_echo-1_part-mag	37.04448454279918	0.2181388767926791	False
sub-10644sp	sharedreward	mb3me4fa50_echo-4_part-mag	14.272400964749977	0.18753269552414822	False
sub-10644sp	sharedreward	mb2me4_echo-2_part-mag	14.76614159764722	0.3075875287591851	False
sub-10644sp	sharedreward	mb3me4fa50_echo-3_part-mag	20.392146624973975	0.18753269552414822	False
sub-10644sp	sharedreward	mb3me4_echo-4_part-mag	9.169320802669972	0.16728657220473603	False
sub-10644sp	sharedreward	mb2me4_echo-3_part-mag	10.30239870864898	0.3075875287591851	False
sub-10644sp	sharedreward	mb3me4fa50_echo-2_part-mag	28.69312278390862	0.18753269552414822	False
sub-10644sp	sharedreward	mb3me4_echo-3_part-mag	12.832784488447942	0.16728657220473603	False
sub-10644sp	sharedreward	mb2me4_echo-4_part-mag	7.39470700500533	0.3075875287591851	False
sub-10644sp	sharedreward	mb3me3ip0_echo-1_part-mag	50.064582605380565	0.23476894910049415	False
sub-10644sp	sharedreward	mb2me4_echo-1_part-mag	23.307030901312828	0.3075875287591851	False
sub-10644sp	sharedreward	mb3me3_echo-2_part-mag	26.675046956865117	0.2181388767926791	False
sub-10644sp	sharedreward	mb3me4_echo-1_part-mag	23.350081515382044	0.16728657220473603	False
sub-10644sp	sharedreward	mb3me3ip0_echo-3_part-mag	12.981527078896761	0.23476894910049415	False
sub-10043	sharedreward	mb6me1	34.21344138379209	0.1065505793551644	False
sub-10043	sharedreward	mb6me4_echo-4_part-mag	11.248960367986001	0.09594807453372456	False
sub-10043	sharedreward	mb1me4_echo-2_part-mag	32.96231392445043	0.0834429229632915	False
sub-10043	sharedreward	mb3me1	35.03338050004095	0.1691472154953652	False
sub-10043	sharedreward	mb6me4_echo-3_part-mag	15.509299945493694	0.09594807453372456	False
sub-10043	sharedreward	mb1me1	39.944929065182805	0.09191825634327937	False
sub-10043	sharedreward	mb3me4_echo-2_part-mag	27.01465256139636	0.10676380989057682	False
sub-10043	sharedreward	mb6me4_echo-1_part-mag	27.73416070640087	0.09594807453372456	False
sub-10043	sharedreward	mb3me4_echo-4_part-mag	14.026099604263436	0.10676380989057682	False
sub-10043	sharedreward	mb3me4_echo-3_part-mag	19.569426676025614	0.10676380989057682	False
sub-10043	sharedreward	mb1me4_echo-1_part-mag	46.3538920879364	0.0834429229632915	False
sub-10043	sharedreward	mb1me4_echo-4_part-mag	16.897699042223394	0.0834429229632915	False
sub-10043	sharedreward	mb6me4_echo-2_part-mag	20.81437490088865	0.09594807453372456	False
sub-10043	sharedreward	mb3me4_echo-1_part-mag	37.590825154678896	0.10676380989057682	False
sub-10043	sharedreward	mb1me4_echo-3_part-mag	23.581748003605753	0.0834429229632915	False
sub-10198	sharedreward	mb1me4_echo-2_part-mag	27.112535880878568	0.12879872160324835	False
sub-10198	sharedreward	mb6me4_echo-4_part-mag	7.251271127141081	0.14077645540870692	False
sub-10198	sharedreward	mb6me4_echo-3_part-mag	9.622243339545093	0.14077645540870692	False
sub-10198	sharedreward	mb3me4_echo-2_part-mag	22.58377194404602	0.12076709076325265	False
sub-10198	sharedreward	mb6me4_echo-1_part-mag	14.812547139765229	0.14077645540870692	False
sub-10198	sharedreward	mb3me4_echo-4_part-mag	12.573560610297136	0.12076709076325265	False
sub-10198	sharedreward	mb3me1	26.80852584319655	0.2837979574415039	False
sub-10198	sharedreward	mb3me4_echo-3_part-mag	16.99036978231743	0.12076709076325265	False
sub-10198	sharedreward	mb6me1	25.526395708031487	0.18638242431584062	False
sub-10198	sharedreward	mb1me4_echo-1_part-mag	37.81774909037631	0.12879872160324835	False
sub-10198	sharedreward	mb6me4_echo-2_part-mag	12.26336003630422	0.14077645540870692	False
sub-10198	sharedreward	mb1me4_echo-4_part-mag	14.076207507401705	0.12879872160324835	False
sub-10198	sharedreward	mb3me4_echo-1_part-mag	28.01637420442421	0.12076709076325265	False
sub-10198	sharedreward	mb1me4_echo-3_part-mag	19.552967600058764	0.12879872160324835	False
sub-10606sp	sharedreward	mb3me4_echo-4_part-mag	8.108951384783722	0.18240642375678712	False
sub-10606sp	sharedreward	mb2me4_echo-3_part-mag	25.9259430518141	0.11638536433577973	False
sub-10606sp	sharedreward	mb3me4fa50_echo-1_part-mag	35.24483731284272	0.16622008820682327	False
sub-10606sp	sharedreward	mb3me3ip0_echo-2_part-mag	41.48837571637705	0.07694901391361386	False
sub-10606sp	sharedreward	mb3me1fa50	38.25320631789509	0.15887968794266208	False
sub-10606sp	sharedreward	mb3me4_echo-3_part-mag	11.234315396286547	0.18240642375678712	False
sub-10606sp	sharedreward	mb2me4_echo-4_part-mag	18.372723816195503	0.11638536433577973	False
sub-10606sp	sharedreward	mb3me4fa50_echo-4_part-mag	12.496349087450653	0.16622008820682327	False
sub-10606sp	sharedreward	mb2me4_echo-1_part-mag	53.29196650069207	0.11638536433577973	False
sub-10606sp	sharedreward	mb3me4fa50_echo-3_part-mag	17.49965565162711	0.16622008820682327	False
sub-10606sp	sharedreward	mb3me3_echo-2_part-mag	34.048848648089916	0.0905459665286773	False
sub-10606sp	sharedreward	mb3me4_echo-1_part-mag	21.122651175712235	0.18240642375678712	False
sub-10606sp	sharedreward	mb3me4fa50_echo-2_part-mag	24.746613716706634	0.16622008820682327	False
sub-10606sp	sharedreward	mb3me3_echo-3_part-mag	24.89557889662683	0.0905459665286773	False
sub-10606sp	sharedreward	mb3me3ip0_echo-1_part-mag	73.98018806660548	0.07694901391361386	False
sub-10606sp	sharedreward	mb3me4_echo-2_part-mag	15.610379830235615	0.18240642375678712	False
sub-10606sp	sharedreward	mb3me3_echo-1_part-mag	44.65023872256279	0.0905459665286773	False
sub-10606sp	sharedreward	mb3me3ip0_echo-3_part-mag	22.68207944976166	0.07694901391361386	False
sub-10606sp	sharedreward	mb2me4_echo-2_part-mag	36.82521016057581	0.11638536433577973	False
sub-10223	sharedreward	mb6me1	28.778553111478686	0.11629263413937257	False
sub-10223	sharedreward	mb1me1	31.732197122415528	0.10132466807154833	False
