onset	duration	trial_type	response_time
4.199534	0.528673	guess_leftButton_face	0.528673
9.253084	1.006850	outcome_stranger_neutral	n/a
12.268224	0.829378	guess_leftButton_computer	0.829378
17.321514	1.005650	outcome_computer_neutral	n/a
21.330164	0.630931	guess_leftButton_computer	0.630931
26.382794	1.007045	outcome_computer_reward	n/a
29.586104	0.624741	guess_rightButton_face	0.624741
33.788454	1.005094	outcome_stranger_reward	n/a
35.985229	0.625674	guess_rightButton_face	0.625674
40.188789	1.003735	outcome_stranger_reward	n/a
43.197234	0.730859	guess_leftButton_computer	0.730859
47.401224	1.007190	outcome_computer_punish	n/a
49.600624	1.344072	guess_rightButton_face	1.344072
52.952754	1.004900	outcome_stranger_punish	n/a
56.961944	0.532847	guess_rightButton_computer	0.532847
60.315374	1.005130	outcome_computer_reward	n/a
63.325074	0.635969	guess_leftButton_computer	0.635969
67.527424	1.004630	outcome_computer_reward	n/a
72.720894	0.624351	guess_rightButton_face	0.624351
76.922524	1.004490	outcome_stranger_reward	n/a
78.931114	0.830094	guess_rightButton_computer	0.830094
83.982464	1.008010	outcome_computer_reward	n/a
86.994144	0.933212	guess_leftButton_computer	0.933212
92.046154	1.004510	outcome_computer_reward	n/a
96.054494	0.839978	guess_rightButton_computer	0.839978
100.257274	1.004720	outcome_computer_punish	n/a
103.454234	0.523453	guess_leftButton_face	0.523453
106.806164	1.005330	outcome_stranger_neutral	n/a
110.001854	0.625583	guess_leftButton_face	0.625583
115.054404	1.004470	outcome_stranger_punish	n/a
119.245064	1.034821	guess_leftButton_face	1.034821
122.598444	1.004130	outcome_stranger_punish	n/a
124.607234	0.937034	guess_leftButton_computer	0.937034
128.808404	1.004560	outcome_computer_neutral	n/a
130.816894	0.427575	guess_rightButton_computer	0.427575
135.019524	1.004550	outcome_computer_punish	n/a
140.214884	0.429885	guess_rightButton_face	0.429885
144.417304	1.004940	outcome_stranger_reward	n/a
149.427204	0.733759	guess_leftButton_computer	0.733759
153.629414	1.005110	outcome_computer_punish	n/a
156.827474	1.249952	guess_leftButton_face	1.249952
160.180384	1.004380	outcome_stranger_punish	n/a
163.373484	0.320495	guess_rightButton_face	0.320495
166.726434	1.004530	outcome_stranger_reward	n/a
168.918124	0.726479	guess_rightButton_face	0.726479
172.271494	1.004600	outcome_stranger_punish	n/a
175.280464	0.530451	guess_leftButton_computer	0.530451
180.333094	1.004800	outcome_computer_punish	n/a
184.527304	0.533773	guess_leftButton_face	0.533773
187.880374	1.005020	outcome_stranger_neutral	n/a
192.890174	0.420669	guess_leftButton_computer	0.420669
196.243474	1.004850	outcome_computer_punish	n/a
201.433194	0.527927	guess_rightButton_face	0.527927
205.636364	1.005150	outcome_stranger_reward	n/a
207.645974	0.315114	guess_rightButton_computer	0.315114
210.998024	1.004820	outcome_computer_reward	n/a
213.197194	0.932319	guess_rightButton_face	0.932319
217.399514	1.004700	outcome_stranger_punish	n/a
222.408764	0.435610	guess_leftButton_computer	0.435610
225.761494	1.004900	outcome_computer_reward	n/a
229.770424	0.423781	guess_leftButton_computer	0.423781
233.973914	1.009220	outcome_computer_punish	n/a
235.986154	0.724873	guess_rightButton_computer	0.724873
240.188944	1.003570	outcome_computer_punish	n/a
242.381724	0.829981	guess_leftButton_face	0.829981
247.434594	1.004900	outcome_stranger_neutral	n/a
249.443694	0.533992	guess_leftButton_computer	0.533992
252.797394	1.004700	outcome_computer_reward	n/a
256.805974	0.421549	guess_rightButton_computer	0.421549
261.858394	1.006100	outcome_computer_punish	n/a
265.867954	0.426301	guess_rightButton_computer	0.426301
269.219394	1.005530	outcome_computer_reward	n/a
274.229014	0.631379	guess_leftButton_computer	0.631379
279.281134	1.005260	outcome_computer_punish	n/a
283.469034	0.624535	guess_leftButton_face	0.624535
288.521464	1.004480	outcome_stranger_punish	n/a
292.718424	0.625140	guess_leftButton_face	0.625140
297.770424	1.004770	outcome_stranger_reward	n/a
299.964154	0.730172	guess_rightButton_face	0.730172
304.166494	1.003770	outcome_stranger_reward	n/a
307.174494	0.521018	guess_rightButton_computer	0.521018
310.526864	1.004450	outcome_computer_neutral	n/a
313.534494	0.426259	guess_rightButton_computer	0.426259
318.586094	1.004460	outcome_computer_neutral	n/a
323.779914	0.630326	guess_rightButton_face	0.630326
327.981364	1.003830	outcome_stranger_neutral	n/a
332.171194	0.422795	guess_rightButton_face	0.422795
337.223614	1.004820	outcome_stranger_punish	n/a
340.421244	0.938982	guess_leftButton_face	0.938982
343.774394	1.005200	outcome_stranger_reward	n/a
345.784214	0.526267	guess_leftButton_computer	0.526267
350.836464	1.005030	outcome_computer_neutral	n/a
353.038334	0.422774	guess_rightButton_face	0.422774
356.391424	1.005070	outcome_stranger_punish	n/a
360.585334	0.842043	guess_rightButton_face	0.842043
365.637424	1.004610	outcome_stranger_punish	n/a
369.826824	0.633506	guess_rightButton_face	0.633506
373.179264	1.004610	outcome_stranger_reward	n/a
375.372474	1.154946	guess_leftButton_face	1.154946
379.575534	1.004760	outcome_stranger_punish	n/a
384.585914	0.641039	guess_leftButton_computer	0.641039
389.637394	1.005100	outcome_computer_reward	n/a
392.648074	0.729032	guess_rightButton_computer	0.729032
397.699374	1.005020	outcome_computer_punish	n/a
400.895894	0.933687	guess_rightButton_face	0.933687
405.097514	1.004700	outcome_stranger_reward	n/a
408.106514	1.138773	guess_leftButton_computer	1.138773
411.459454	1.004740	outcome_computer_reward	n/a
