onset	duration	trial_type	response_time
4.005369	0.842466	guess_leftButton_computer	0.842466
8.207947	1.011625	outcome_computer_neutral	n/a
10.222557	1.141739	guess_rightButton_computer	1.141739
15.275265	1.007364	outcome_computer_reward	n/a
18.482585	0.933733	guess_rightButton_face	0.933733
21.834619	1.007111	outcome_stranger_punish	n/a
25.848195	0.734350	guess_leftButton_computer	0.734350
30.901105	1.006500	outcome_computer_punish	n/a
34.910805	0.420725	guess_rightButton_computer	0.420725
39.114215	1.003577	outcome_computer_punish	n/a
42.316065	0.314504	guess_rightButton_face	0.314504
46.518945	1.008965	outcome_stranger_reward	n/a
49.721915	0.325563	guess_leftButton_face	0.325563
53.073735	1.005100	outcome_stranger_punish	n/a
56.083490	0.430931	guess_leftButton_computer	0.430931
59.436775	1.005620	outcome_computer_reward	n/a
64.632195	0.532200	guess_leftButton_face	0.532200
69.684045	1.005585	outcome_stranger_neutral	n/a
72.878515	0.521207	guess_leftButton_face	0.521207
76.231345	1.006100	outcome_stranger_reward	n/a
78.241695	1.139509	guess_rightButton_computer	1.139509
82.443975	1.005185	outcome_computer_reward	n/a
87.452219	0.628377	guess_leftButton_computer	0.628377
92.504405	1.004460	outcome_computer_neutral	n/a
94.697155	1.035177	guess_rightButton_face	1.035177
98.048755	1.005110	outcome_stranger_reward	n/a
100.058405	0.839452	guess_leftButton_computer	0.839452
103.411205	1.004620	outcome_computer_punish	n/a
108.606405	0.424489	guess_leftButton_face	0.424489
111.958555	1.003590	outcome_stranger_punish	n/a
115.151765	0.429253	guess_rightButton_face	0.429253
118.504355	1.005440	outcome_stranger_neutral	n/a
121.698575	0.417459	guess_rightButton_face	0.417459
125.051455	1.004460	outcome_stranger_reward	n/a
127.242975	0.737970	guess_leftButton_face	0.737970
132.296415	1.005280	outcome_stranger_punish	n/a
136.486585	0.427746	guess_leftButton_face	0.427746
140.688905	1.004590	outcome_stranger_neutral	n/a
144.698445	0.632164	guess_leftButton_computer	0.632164
149.750845	1.003490	outcome_computer_neutral	n/a
153.757405	0.625177	guess_leftButton_computer	0.625177
157.108445	1.004590	outcome_computer_reward	n/a
160.116485	0.730938	guess_leftButton_computer	0.730938
163.469685	1.005000	outcome_computer_reward	n/a
167.661455	0.521462	guess_rightButton_face	0.521462
171.863695	1.004610	outcome_stranger_reward	n/a
174.055545	0.624757	guess_rightButton_face	0.624757
178.258055	1.004050	outcome_stranger_reward	n/a
180.266635	0.730791	guess_leftButton_computer	0.730791
185.320295	1.005410	outcome_computer_punish	n/a
189.513425	0.418989	guess_rightButton_face	0.418989
193.716675	1.005050	outcome_stranger_reward	n/a
196.909215	0.623801	guess_rightButton_face	0.623801
201.961805	1.003610	outcome_stranger_reward	n/a
203.969725	0.944009	guess_rightButton_computer	0.944009
209.021335	1.004810	outcome_computer_neutral	n/a
214.218585	0.528829	guess_rightButton_face	0.528829
219.272065	1.004460	outcome_stranger_punish	n/a
223.466095	0.932925	guess_rightButton_face	0.932925
228.518575	1.004730	outcome_stranger_punish	n/a
232.712345	0.418888	guess_leftButton_face	0.418888
236.914475	1.005240	outcome_stranger_reward	n/a
241.924345	0.622842	guess_leftButton_computer	0.622842
246.976675	1.004560	outcome_computer_punish	n/a
251.169035	0.528126	guess_rightButton_face	0.528126
254.521375	1.004320	outcome_stranger_punish	n/a
258.532175	0.831653	guess_rightButton_computer	0.831653
261.885345	1.004460	outcome_computer_reward	n/a
263.893095	1.037573	guess_rightButton_computer	1.037573
267.245545	1.003880	outcome_computer_reward	n/a
272.253205	0.727159	guess_leftButton_computer	0.727159
277.305695	1.005860	outcome_computer_reward	n/a
280.315175	0.932049	guess_rightButton_computer	0.932049
285.367435	1.004540	outcome_computer_punish	n/a
288.561925	0.535570	guess_leftButton_face	0.535570
291.914705	1.003630	outcome_stranger_punish	n/a
293.923175	0.840777	guess_leftButton_computer	0.840777
298.975675	1.004670	outcome_computer_reward	n/a
302.983575	0.830115	guess_leftButton_computer	0.830115
308.035795	1.004980	outcome_computer_reward	n/a
311.043915	0.836620	guess_rightButton_computer	0.836620
315.246705	1.004670	outcome_computer_punish	n/a
320.442375	0.421662	guess_rightButton_face	0.421662
324.644995	1.004630	outcome_stranger_punish	n/a
329.842405	0.737926	guess_leftButton_face	0.737926
334.045625	1.006150	outcome_stranger_reward	n/a
336.056425	1.140437	guess_leftButton_computer	1.140437
340.259645	1.005550	outcome_computer_punish	n/a
342.454015	0.526166	guess_rightButton_face	0.526166
346.655795	1.004730	outcome_stranger_reward	n/a
349.854475	0.525730	guess_rightButton_face	0.525730
354.057645	1.004700	outcome_stranger_punish	n/a
359.066925	0.629762	guess_leftButton_computer	0.629762
362.418705	1.004550	outcome_computer_reward	n/a
366.613095	0.534149	guess_leftButton_face	0.534149
371.665655	1.004850	outcome_stranger_punish	n/a
374.675355	0.521483	guess_rightButton_computer	0.521483
378.877445	1.004210	outcome_computer_punish	n/a
381.069375	0.528107	guess_rightButton_face	0.528107
386.121575	1.005350	outcome_stranger_neutral	n/a
388.131045	0.532647	guess_rightButton_computer	0.532647
391.483645	1.003600	outcome_computer_neutral	n/a
394.490275	0.625708	guess_leftButton_computer	0.625708
398.692675	1.005900	outcome_computer_punish	n/a
400.701905	0.627774	guess_rightButton_computer	0.627774
404.904055	1.003690	outcome_computer_punish	n/a
408.100525	0.530099	guess_rightButton_face	0.530099
411.453495	1.004510	outcome_stranger_neutral	n/a
