subject,acq,tedana_minus_base,fd_mean
10017,mb1me4,146.3451,0.0658085916614474
10017,mb1me4,146.3451,0.0658085916614474
10017,mb1me4,146.3451,0.0658085916614474
10017,mb1me4,146.3451,0.0658085916614474
10024,mb1me4,-29.112699999999997,
10035,mb1me4,35.990700000000004,
10041,mb1me4,-11.109100000000012,
10043,mb1me4,-28.5116,0.0834429229632915
10043,mb1me4,-28.5116,0.0834429229632915
10043,mb1me4,-28.5116,0.0834429229632915
10043,mb1me4,-28.5116,0.0834429229632915
10054,mb1me4,6.076299999999989,
10059,mb1me4,-12.103000000000009,
10069,mb1me4,-10.638020000000001,0.360220739363674
10069,mb1me4,-10.638020000000001,0.360220739363674
10069,mb1me4,-10.638020000000001,0.360220739363674
10069,mb1me4,-10.638020000000001,0.360220739363674
10074,mb1me4,21.97080000000001,0.0681478586406567
10074,mb1me4,21.97080000000001,0.0681478586406567
10074,mb1me4,21.97080000000001,0.0681478586406567
10074,mb1me4,21.97080000000001,0.0681478586406567
10078,mb1me4,-29.5989,
10080,mb1me4,30.86,0.0911830881069275
10080,mb1me4,30.86,0.0911830881069275
10080,mb1me4,30.86,0.0911830881069275
10080,mb1me4,30.86,0.0911830881069275
10085,mb1me4,91.67110000000001,0.246418003740331
10085,mb1me4,91.67110000000001,0.246418003740331
10085,mb1me4,91.67110000000001,0.246418003740331
10085,mb1me4,91.67110000000001,0.246418003740331
10108,mb1me4,,0.0510471398706209
10108,mb1me4,,0.0510471398706209
10108,mb1me4,,0.0510471398706209
10108,mb1me4,,0.0510471398706209
10125,mb1me4,33.13550000000001,0.1328543610045844
10125,mb1me4,33.13550000000001,0.1328543610045844
10125,mb1me4,33.13550000000001,0.1328543610045844
10125,mb1me4,33.13550000000001,0.1328543610045844
10130,mb1me4,-16.85000000000001,
10136,mb1me4,55.267700000000005,0.269363230065085
10136,mb1me4,55.267700000000005,0.269363230065085
10136,mb1me4,55.267700000000005,0.269363230065085
10136,mb1me4,55.267700000000005,0.269363230065085
10137,mb1me4,-14.368700000000004,0.0544556639665162
10137,mb1me4,-14.368700000000004,0.0544556639665162
10137,mb1me4,-14.368700000000004,0.0544556639665162
10137,mb1me4,-14.368700000000004,0.0544556639665162
10142,mb1me4,9.959509999999998,0.1158248800383965
10142,mb1me4,9.959509999999998,0.1158248800383965
10142,mb1me4,9.959509999999998,0.1158248800383965
10142,mb1me4,9.959509999999998,0.1158248800383965
10150,mb1me4,9.29,
10154,mb1me4,73.8995,0.145687696388785
10154,mb1me4,73.8995,0.145687696388785
10154,mb1me4,73.8995,0.145687696388785
10154,mb1me4,73.8995,0.145687696388785
10166,mb1me4,-22.492999999999995,0.1941009575660486
10166,mb1me4,-22.492999999999995,0.1941009575660486
10166,mb1me4,-22.492999999999995,0.1941009575660486
10166,mb1me4,-22.492999999999995,0.1941009575660486
10185,mb1me4,2.9021000000000043,
10186,mb1me4,1.240400000000001,0.0850170545005366
10186,mb1me4,1.240400000000001,0.0850170545005366
