subject,headcoil,acq,tedana_minus_base,fd_mean
10017,64,mb1me4,-0.1014161985,0.0658085916614474
10017,64,mb1me4,-0.1014161985,0.0658085916614474
10017,64,mb1me4,-0.1014161985,0.0658085916614474
10017,64,mb1me4,-0.1014161985,0.0658085916614474
10024,64,mb1me4,0.027229405699999987,
10035,64,mb1me4,0.1045864456,
10041,64,mb1me4,0.02818257569999999,
10043,64,mb1me4,-0.07206443000000007,0.0834429229632915
10043,64,mb1me4,-0.07206443000000007,0.0834429229632915
10043,64,mb1me4,-0.07206443000000007,0.0834429229632915
10043,64,mb1me4,-0.07206443000000007,0.0834429229632915
10054,64,mb1me4,-0.08240046189999994,
10059,64,mb1me4,0.001912668569999998,
10069,64,mb1me4,-0.015494723900000007,0.360220739363674
10069,64,mb1me4,-0.015494723900000007,0.360220739363674
10069,64,mb1me4,-0.015494723900000007,0.360220739363674
10069,64,mb1me4,-0.015494723900000007,0.360220739363674
10074,64,mb1me4,0.45681907239999997,0.0681478586406567
10074,64,mb1me4,0.45681907239999997,0.0681478586406567
10074,64,mb1me4,0.45681907239999997,0.0681478586406567
10074,64,mb1me4,0.45681907239999997,0.0681478586406567
10078,64,mb1me4,0.03335912784,
10080,64,mb1me4,0.10554559690000004,0.0911830881069275
10080,64,mb1me4,0.10554559690000004,0.0911830881069275
10080,64,mb1me4,0.10554559690000004,0.0911830881069275
10080,64,mb1me4,0.10554559690000004,0.0911830881069275
10085,64,mb1me4,0.0735713388,0.246418003740331
10085,64,mb1me4,0.0735713388,0.246418003740331
10085,64,mb1me4,0.0735713388,0.246418003740331
10085,64,mb1me4,0.0735713388,0.246418003740331
10108,64,mb1me4,0.06833812369999998,0.0510471398706209
10108,64,mb1me4,0.06833812369999998,0.0510471398706209
10108,64,mb1me4,0.06833812369999998,0.0510471398706209
10108,64,mb1me4,0.06833812369999998,0.0510471398706209
10125,64,mb1me4,0.041743692,0.1328543610045844
10125,64,mb1me4,0.041743692,0.1328543610045844
10125,64,mb1me4,0.041743692,0.1328543610045844
10125,64,mb1me4,0.041743692,0.1328543610045844
10130,64,mb1me4,-0.1378359219,
10136,64,mb1me4,0.0032790910500000003,0.269363230065085
10136,64,mb1me4,0.0032790910500000003,0.269363230065085
10136,64,mb1me4,0.0032790910500000003,0.269363230065085
10136,64,mb1me4,0.0032790910500000003,0.269363230065085
10137,64,mb1me4,0.011969811299999966,0.0544556639665162
10137,64,mb1me4,0.011969811299999966,0.0544556639665162
10137,64,mb1me4,0.011969811299999966,0.0544556639665162
10137,64,mb1me4,0.011969811299999966,0.0544556639665162
10142,64,mb1me4,-0.05970101839999997,0.1158248800383965
10142,64,mb1me4,-0.05970101839999997,0.1158248800383965
10142,64,mb1me4,-0.05970101839999997,0.1158248800383965
10142,64,mb1me4,-0.05970101839999997,0.1158248800383965
10150,64,mb1me4,-0.03775615120000003,
10154,64,mb1me4,-0.19747274860000003,0.145687696388785
10154,64,mb1me4,-0.19747274860000003,0.145687696388785
10154,64,mb1me4,-0.19747274860000003,0.145687696388785
10154,64,mb1me4,-0.19747274860000003,0.145687696388785
10166,20,mb1me4,0.14507719879999997,0.1941009575660486
10166,20,mb1me4,0.14507719879999997,0.1941009575660486
10166,20,mb1me4,0.14507719879999997,0.1941009575660486
10166,20,mb1me4,0.14507719879999997,0.1941009575660486
10185,20,mb1me4,0.0,
10186,64,mb1me4,-0.03988493679999999,0.0850170545005366
10186,64,mb1me4,-0.03988493679999999,0.0850170545005366
10186,64,mb1me4,-0.03988493679999999,0.0850170545005366
10186,64,mb1me4,-0.03988493679999999,0.0850170545005366
10188,64,mb1me4,0.18726257479999997,0.0939569419605255
10188,64,mb1me4,0.18726257479999997,0.0939569419605255
10188,64,mb1me4,0.18726257479999997,0.0939569419605255
10188,64,mb1me4,0.18726257479999997,0.0939569419605255
10203,20,mb1me4,0.0,0.0806928071608463
10203,20,mb1me4,0.0,0.0806928071608463
10203,20,mb1me4,0.0,0.0806928071608463
10203,20,mb1me4,0.0,0.0806928071608463
10221,64,mb1me4,-0.09664688659999998,
10223,20,mb1me4,-0.01531834104999999,
10234,20,mb1me4,0.0,
10296,20,mb1me4,0.11729105839999998,0.0974095819686846
10296,20,mb1me4,0.11729105839999998,0.0974095819686846
10296,20,mb1me4,0.11729105839999998,0.0974095819686846
10296,20,mb1me4,0.11729105839999998,0.0974095819686846
10318,20,mb1me4,0.17262291010000008,0.0776785162382578
10318,20,mb1me4,0.17262291010000008,0.0776785162382578
10318,20,mb1me4,0.17262291010000008,0.0776785162382578
10318,20,mb1me4,0.17262291010000008,0.0776785162382578
10319,20,mb1me4,-0.2755563871,0.1436415744639212
10319,20,mb1me4,-0.2755563871,0.1436415744639212
10319,20,mb1me4,-0.2755563871,0.1436415744639212
10319,20,mb1me4,-0.2755563871,0.1436415744639212
10320,20,mb1me4,0.1171244648,0.0757532458647312
10320,20,mb1me4,0.1171244648,0.0757532458647312
10320,20,mb1me4,0.1171244648,0.0757532458647312
10320,20,mb1me4,0.1171244648,0.0757532458647312
10321,20,mb1me4,0.0,
10363,20,mb1me4,-0.0234505173,0.081870456497166
10363,20,mb1me4,-0.0234505173,0.081870456497166
10363,20,mb1me4,-0.0234505173,0.081870456497166
10363,20,mb1me4,-0.0234505173,0.081870456497166
10382,20,mb1me4,0.1097745135,
