subject,headcoil,acq,tedana_minus_base,fd_mean
10017,64,mb1me4,92.66709999999999,0.0658085916614474
10017,64,mb1me4,92.66709999999999,0.0658085916614474
10017,64,mb1me4,92.66709999999999,0.0658085916614474
10017,64,mb1me4,92.66709999999999,0.0658085916614474
10024,64,mb1me4,0.2880000000000109,
10035,64,mb1me4,20.024,
10041,64,mb1me4,3.3087999999999997,
10043,64,mb1me4,-70.60199999999998,0.0834429229632915
10043,64,mb1me4,-70.60199999999998,0.0834429229632915
10043,64,mb1me4,-70.60199999999998,0.0834429229632915
10043,64,mb1me4,-70.60199999999998,0.0834429229632915
10054,64,mb1me4,1.7353999999999985,
10059,64,mb1me4,-6.6569999999999965,
10069,64,mb1me4,28.294999999999987,0.360220739363674
10069,64,mb1me4,28.294999999999987,0.360220739363674
10069,64,mb1me4,28.294999999999987,0.360220739363674
10069,64,mb1me4,28.294999999999987,0.360220739363674
10074,64,mb1me4,8.8915,0.0681478586406567
10074,64,mb1me4,8.8915,0.0681478586406567
10074,64,mb1me4,8.8915,0.0681478586406567
10074,64,mb1me4,8.8915,0.0681478586406567
10078,64,mb1me4,-31.807199999999995,
10080,64,mb1me4,-76.95930000000001,0.0911830881069275
10080,64,mb1me4,-76.95930000000001,0.0911830881069275
10080,64,mb1me4,-76.95930000000001,0.0911830881069275
10080,64,mb1me4,-76.95930000000001,0.0911830881069275
10085,64,mb1me4,165.6909,0.246418003740331
10085,64,mb1me4,165.6909,0.246418003740331
10085,64,mb1me4,165.6909,0.246418003740331
10085,64,mb1me4,165.6909,0.246418003740331
10108,64,mb1me4,,0.0510471398706209
10108,64,mb1me4,,0.0510471398706209
10108,64,mb1me4,,0.0510471398706209
10108,64,mb1me4,,0.0510471398706209
10125,64,mb1me4,11.1475,0.1328543610045844
10125,64,mb1me4,11.1475,0.1328543610045844
10125,64,mb1me4,11.1475,0.1328543610045844
10125,64,mb1me4,11.1475,0.1328543610045844
10130,64,mb1me4,-41.53099999999998,
10136,64,mb1me4,-38.62080000000001,0.269363230065085
10136,64,mb1me4,-38.62080000000001,0.269363230065085
10136,64,mb1me4,-38.62080000000001,0.269363230065085
10136,64,mb1me4,-38.62080000000001,0.269363230065085
10137,64,mb1me4,-63.81400000000002,0.0544556639665162
10137,64,mb1me4,-63.81400000000002,0.0544556639665162
10137,64,mb1me4,-63.81400000000002,0.0544556639665162
10137,64,mb1me4,-63.81400000000002,0.0544556639665162
10142,64,mb1me4,0.1512000000000029,0.1158248800383965
10142,64,mb1me4,0.1512000000000029,0.1158248800383965
10142,64,mb1me4,0.1512000000000029,0.1158248800383965
10142,64,mb1me4,0.1512000000000029,0.1158248800383965
10150,64,mb1me4,-85.027,
10154,64,mb1me4,61.5563,0.145687696388785
10154,64,mb1me4,61.5563,0.145687696388785
10154,64,mb1me4,61.5563,0.145687696388785
10154,64,mb1me4,61.5563,0.145687696388785
10166,20,mb1me4,18.976399999999998,0.1941009575660486
10166,20,mb1me4,18.976399999999998,0.1941009575660486
10166,20,mb1me4,18.976399999999998,0.1941009575660486
10166,20,mb1me4,18.976399999999998,0.1941009575660486
10185,20,mb1me4,2.9986000000000033,
10186,64,mb1me4,-16.84400000000001,0.0850170545005366
10186,64,mb1me4,-16.84400000000001,0.0850170545005366
10186,64,mb1me4,-16.84400000000001,0.0850170545005366
10186,64,mb1me4,-16.84400000000001,0.0850170545005366
10188,64,mb1me4,,0.0939569419605255
10188,64,mb1me4,,0.0939569419605255
10188,64,mb1me4,,0.0939569419605255
10188,64,mb1me4,,0.0939569419605255
10203,20,mb1me4,3.082799999999999,0.0806928071608463
10203,20,mb1me4,3.082799999999999,0.0806928071608463
10203,20,mb1me4,3.082799999999999,0.0806928071608463
10203,20,mb1me4,3.082799999999999,0.0806928071608463
10221,64,mb1me4,-35.44399999999999,
10223,20,mb1me4,23.89843,
10234,20,mb1me4,-1.5746000000000038,
10296,20,mb1me4,-44.8863,0.0974095819686846
10296,20,mb1me4,-44.8863,0.0974095819686846
10296,20,mb1me4,-44.8863,0.0974095819686846
10296,20,mb1me4,-44.8863,0.0974095819686846
10318,20,mb1me4,3.242600000000003,0.0776785162382578
10318,20,mb1me4,3.242600000000003,0.0776785162382578
10318,20,mb1me4,3.242600000000003,0.0776785162382578
10318,20,mb1me4,3.242600000000003,0.0776785162382578
10319,20,mb1me4,8.887100000000004,0.1436415744639212
10319,20,mb1me4,8.887100000000004,0.1436415744639212
10319,20,mb1me4,8.887100000000004,0.1436415744639212
10319,20,mb1me4,8.887100000000004,0.1436415744639212
10320,20,mb1me4,5.5084,0.0757532458647312
10320,20,mb1me4,5.5084,0.0757532458647312
10320,20,mb1me4,5.5084,0.0757532458647312
10320,20,mb1me4,5.5084,0.0757532458647312
10321,20,mb1me4,10.9118,
10363,20,mb1me4,-20.346999999999994,0.081870456497166
10363,20,mb1me4,-20.346999999999994,0.081870456497166
10363,20,mb1me4,-20.346999999999994,0.081870456497166
10363,20,mb1me4,-20.346999999999994,0.081870456497166
10382,20,mb1me4,132.11720000000003,
10391,20,mb1me4,29.019430000000003,0.1015445825467664
10391,20,mb1me4,29.019430000000003,0.1015445825467664
10391,20,mb1me4,29.019430000000003,0.1015445825467664
10391,20,mb1me4,29.019430000000003,0.1015445825467664
10416,20,mb1me4,-21.482,
10422,20,mb1me4,-29.935899999999997,0.1959145105711236
10422,20,mb1me4,-29.935899999999997,0.1959145105711236
10422,20,mb1me4,-29.935899999999997,0.1959145105711236
10422,20,mb1me4,-29.935899999999997,0.1959145105711236
10438,20,mb1me4,45.043800000000005,0.1525156301761489
