subject,headcoil,acq,tedana_minus_base,fd_mean
10186,64,mb3me4,-58.2483804,0.12373271559998
10186,64,mb3me4,-58.2483804,0.12373271559998
10186,64,mb3me4,-58.2483804,0.12373271559998
10186,64,mb3me4,-58.2483804,0.12373271559998
10188,64,mb3me4,-12.627914279999999,0.0952303256443325
10188,64,mb3me4,-12.627914279999999,0.0952303256443325
10188,64,mb3me4,-12.627914279999999,0.0952303256443325
10188,64,mb3me4,-12.627914279999999,0.0952303256443325
10203,20,mb3me4,0.0,0.0806789106237597
10203,20,mb3me4,0.0,0.0806789106237597
10203,20,mb3me4,0.0,0.0806789106237597
10203,20,mb3me4,0.0,0.0806789106237597
10221,64,mb3me4,51.05552779999999,
10223,20,mb3me4,-66.33249349999997,
10234,20,mb3me4,37.41065720000003,
10296,20,mb3me4,-79.18673419999999,0.0732641578494845
10296,20,mb3me4,-79.18673419999999,0.0732641578494845
10296,20,mb3me4,-79.18673419999999,0.0732641578494845
10296,20,mb3me4,-79.18673419999999,0.0732641578494845
10318,20,mb3me4,0.1443437000000074,0.0909391011442938
10318,20,mb3me4,0.1443437000000074,0.0909391011442938
10318,20,mb3me4,0.1443437000000074,0.0909391011442938
10318,20,mb3me4,0.1443437000000074,0.0909391011442938
10319,20,mb3me4,-45.96993880000002,0.1986446473885226
10319,20,mb3me4,-45.96993880000002,0.1986446473885226
10319,20,mb3me4,-45.96993880000002,0.1986446473885226
10319,20,mb3me4,-45.96993880000002,0.1986446473885226
10320,20,mb3me4,34.0278107,0.0957927981535823
10320,20,mb3me4,34.0278107,0.0957927981535823
10320,20,mb3me4,34.0278107,0.0957927981535823
10320,20,mb3me4,34.0278107,0.0957927981535823
10321,20,mb3me4,-9.93557896,
10363,20,mb3me4,-2.0711814000000004,0.1275421488970109
10363,20,mb3me4,-2.0711814000000004,0.1275421488970109
10363,20,mb3me4,-2.0711814000000004,0.1275421488970109
10363,20,mb3me4,-2.0711814000000004,0.1275421488970109
10382,20,mb3me4,-476.85415308999995,
10391,20,mb3me4,-48.842557400000004,0.1397179472614103
10391,20,mb3me4,-48.842557400000004,0.1397179472614103
10391,20,mb3me4,-48.842557400000004,0.1397179472614103
10391,20,mb3me4,-48.842557400000004,0.1397179472614103
10416,20,mb3me4,20.071527239999995,
10422,20,mb3me4,-58.10106938,0.1706090373092069
10422,20,mb3me4,-58.10106938,0.1706090373092069
10422,20,mb3me4,-58.10106938,0.1706090373092069
10422,20,mb3me4,-58.10106938,0.1706090373092069
10438,20,mb3me4,16.188565499999996,0.2778547835040368
10438,20,mb3me4,16.188565499999996,0.2778547835040368
10438,20,mb3me4,16.188565499999996,0.2778547835040368
10438,20,mb3me4,16.188565499999996,0.2778547835040368
12042,20,mb3me4,-7.376991499999974,0.1035840409274383
12042,20,mb3me4,-7.376991499999974,0.1035840409274383
12042,20,mb3me4,-7.376991499999974,0.1035840409274383
12042,20,mb3me4,-7.376991499999974,0.1035840409274383
10017,64,mb6me4,-14.022027000000008,0.0873716983125165
10017,64,mb6me4,-14.022027000000008,0.0873716983125165
10017,64,mb6me4,-14.022027000000008,0.0873716983125165
10017,64,mb6me4,-14.022027000000008,0.0873716983125165
10024,64,mb6me4,10.145205699999991,
10035,64,mb6me4,-16.973809799999998,
10041,64,mb6me4,-8.800339600000001,
10043,64,mb6me4,2.925948599999998,0.0959480745337245
10043,64,mb6me4,2.925948599999998,0.0959480745337245
10043,64,mb6me4,2.925948599999998,0.0959480745337245
10043,64,mb6me4,2.925948599999998,0.0959480745337245
10054,64,mb6me4,36.832305770000005,
10059,64,mb6me4,4.560733699999986,
10069,64,mb6me4,41.879517759900004,0.1585419230463238
10069,64,mb6me4,41.879517759900004,0.1585419230463238
10069,64,mb6me4,41.879517759900004,0.1585419230463238
10069,64,mb6me4,41.879517759900004,0.1585419230463238
10074,64,mb6me4,19.15463588,0.0887393556521811
10074,64,mb6me4,19.15463588,0.0887393556521811
10074,64,mb6me4,19.15463588,0.0887393556521811
10074,64,mb6me4,19.15463588,0.0887393556521811
10078,64,mb6me4,-38.515706800000004,
10080,64,mb6me4,-86.0360034,0.1904282731586253
10080,64,mb6me4,-86.0360034,0.1904282731586253
10080,64,mb6me4,-86.0360034,0.1904282731586253
10080,64,mb6me4,-86.0360034,0.1904282731586253
10085,64,mb6me4,-87.0968135,0.273411304060021
10085,64,mb6me4,-87.0968135,0.273411304060021
10085,64,mb6me4,-87.0968135,0.273411304060021
10085,64,mb6me4,-87.0968135,0.273411304060021
10094,64,mb6me4,-212.80255205,0.4202637758209726
10094,64,mb6me4,-212.80255205,0.4202637758209726
10094,64,mb6me4,-212.80255205,0.4202637758209726
10094,64,mb6me4,-212.80255205,0.4202637758209726
10108,64,mb6me4,13.7073149,0.0755977772165996
10108,64,mb6me4,13.7073149,0.0755977772165996
10108,64,mb6me4,13.7073149,0.0755977772165996
10108,64,mb6me4,13.7073149,0.0755977772165996
10125,64,mb6me4,-18.603641699999997,0.1268300501040871
10125,64,mb6me4,-18.603641699999997,0.1268300501040871
10125,64,mb6me4,-18.603641699999997,0.1268300501040871
10125,64,mb6me4,-18.603641699999997,0.1268300501040871
10130,64,mb6me4,-5.776861499999995,
10136,64,mb6me4,-39.92614500000002,0.1323467991390886
10136,64,mb6me4,-39.92614500000002,0.1323467991390886
10136,64,mb6me4,-39.92614500000002,0.1323467991390886
10136,64,mb6me4,-39.92614500000002,0.1323467991390886
10137,64,mb6me4,-8.291250999999988,0.1429759705631496
10137,64,mb6me4,-8.291250999999988,0.1429759705631496
10137,64,mb6me4,-8.291250999999988,0.1429759705631496
10137,64,mb6me4,-8.291250999999988,0.1429759705631496
10142,64,mb6me4,106.25415819999999,0.1028760807787112
10142,64,mb6me4,106.25415819999999,0.1028760807787112
10142,64,mb6me4,106.25415819999999,0.1028760807787112
10142,64,mb6me4,106.25415819999999,0.1028760807787112
10150,64,mb6me4,-6.41556349999999,
10154,64,mb6me4,-60.19665924,0.0767212070950079
10154,64,mb6me4,-60.19665924,0.0767212070950079
10154,64,mb6me4,-60.19665924,0.0767212070950079
10154,64,mb6me4,-60.19665924,0.0767212070950079
10166,20,mb6me4,-0.421017599999999,0.1324117472433545
10166,20,mb6me4,-0.421017599999999,0.1324117472433545
10166,20,mb6me4,-0.421017599999999,0.1324117472433545
10166,20,mb6me4,-0.421017599999999,0.1324117472433545
10185,20,mb6me4,54.03292714999999,
10186,64,mb6me4,24.823885700000005,0.1228206265117926
10186,64,mb6me4,24.823885700000005,0.1228206265117926
10186,64,mb6me4,24.823885700000005,0.1228206265117926
10186,64,mb6me4,24.823885700000005,0.1228206265117926
10188,64,mb6me4,-104.59699444999998,0.0929819684961653
10188,64,mb6me4,-104.59699444999998,0.0929819684961653
10188,64,mb6me4,-104.59699444999998,0.0929819684961653
10188,64,mb6me4,-104.59699444999998,0.0929819684961653
10203,20,mb6me4,38.423744899999974,0.0844726975905727
10203,20,mb6me4,38.423744899999974,0.0844726975905727
10203,20,mb6me4,38.423744899999974,0.0844726975905727
10203,20,mb6me4,38.423744899999974,0.0844726975905727
10221,64,mb6me4,197.33890219999998,
10223,20,mb6me4,-93.79317189999999,
10234,20,mb6me4,25.642355199999997,
10296,20,mb6me4,-27.20618920000001,0.1574470269085456
10296,20,mb6me4,-27.20618920000001,0.1574470269085456
10296,20,mb6me4,-27.20618920000001,0.1574470269085456
10296,20,mb6me4,-27.20618920000001,0.1574470269085456
10318,20,mb6me4,45.60192628,0.068220848356488
10318,20,mb6me4,45.60192628,0.068220848356488
10318,20,mb6me4,45.60192628,0.068220848356488
10318,20,mb6me4,45.60192628,0.068220848356488
10319,20,mb6me4,112.56816100000003,0.1532420254345275
10319,20,mb6me4,112.56816100000003,0.1532420254345275
10319,20,mb6me4,112.56816100000003,0.1532420254345275
10319,20,mb6me4,112.56816100000003,0.1532420254345275
10320,20,mb6me4,-62.55719021,0.1149458203716953
10320,20,mb6me4,-62.55719021,0.1149458203716953
10320,20,mb6me4,-62.55719021,0.1149458203716953
10320,20,mb6me4,-62.55719021,0.1149458203716953
10321,20,mb6me4,-40.64914700000003,
10363,20,mb6me4,1.560057899999947,0.0895951045898306
10363,20,mb6me4,1.560057899999947,0.0895951045898306
10363,20,mb6me4,1.560057899999947,0.0895951045898306
10363,20,mb6me4,1.560057899999947,0.0895951045898306
10382,20,mb6me4,33.968376100000015,
10391,20,mb6me4,23.080248049999998,0.0889746197314639
10391,20,mb6me4,23.080248049999998,0.0889746197314639
10391,20,mb6me4,23.080248049999998,0.0889746197314639
10391,20,mb6me4,23.080248049999998,0.0889746197314639
10416,20,mb6me4,-57.27317393,
10422,20,mb6me4,-60.584195900000026,0.1280772352241975
10422,20,mb6me4,-60.584195900000026,0.1280772352241975
10422,20,mb6me4,-60.584195900000026,0.1280772352241975
10422,20,mb6me4,-60.584195900000026,0.1280772352241975
10438,20,mb6me4,129.44445878,0.3059430576086734
10438,20,mb6me4,129.44445878,0.3059430576086734
10438,20,mb6me4,129.44445878,0.3059430576086734
10438,20,mb6me4,129.44445878,0.3059430576086734
12042,20,mb6me4,-103.80926470000003,0.1002397292395644
12042,20,mb6me4,-103.80926470000003,0.1002397292395644
12042,20,mb6me4,-103.80926470000003,0.1002397292395644
12042,20,mb6me4,-103.80926470000003,0.1002397292395644
