subject,headcoil,acq,tedana_minus_base,fd_mean
10137,64,mb1me4,,0.0544556639665162
10142,64,mb1me4,,0.1158248800383965
10142,64,mb1me4,,0.1158248800383965
10142,64,mb1me4,,0.1158248800383965
10142,64,mb1me4,,0.1158248800383965
10150,64,mb1me4,,
10154,64,mb1me4,,0.145687696388785
10154,64,mb1me4,,0.145687696388785
10154,64,mb1me4,,0.145687696388785
10154,64,mb1me4,,0.145687696388785
10166,20,mb1me4,,0.1941009575660486
10166,20,mb1me4,,0.1941009575660486
10166,20,mb1me4,,0.1941009575660486
10166,20,mb1me4,,0.1941009575660486
10185,20,mb1me4,,
10186,64,mb1me4,,0.0850170545005366
10186,64,mb1me4,,0.0850170545005366
10186,64,mb1me4,,0.0850170545005366
10186,64,mb1me4,,0.0850170545005366
10188,64,mb1me4,,0.0939569419605255
10188,64,mb1me4,,0.0939569419605255
10188,64,mb1me4,,0.0939569419605255
10188,64,mb1me4,,0.0939569419605255
10203,20,mb1me4,,0.0806928071608463
10203,20,mb1me4,,0.0806928071608463
10203,20,mb1me4,,0.0806928071608463
10203,20,mb1me4,,0.0806928071608463
10221,64,mb1me4,,
10223,20,mb1me4,,
10234,20,mb1me4,,
10296,20,mb1me4,,0.0974095819686846
10296,20,mb1me4,,0.0974095819686846
10296,20,mb1me4,,0.0974095819686846
10296,20,mb1me4,,0.0974095819686846
10318,20,mb1me4,,0.0776785162382578
10318,20,mb1me4,,0.0776785162382578
10318,20,mb1me4,,0.0776785162382578
10318,20,mb1me4,,0.0776785162382578
10319,20,mb1me4,,0.1436415744639212
10319,20,mb1me4,,0.1436415744639212
10319,20,mb1me4,,0.1436415744639212
10319,20,mb1me4,,0.1436415744639212
10320,20,mb1me4,,0.0757532458647312
10320,20,mb1me4,,0.0757532458647312
10320,20,mb1me4,,0.0757532458647312
10320,20,mb1me4,,0.0757532458647312
10321,20,mb1me4,,
10363,20,mb1me4,,0.081870456497166
10363,20,mb1me4,,0.081870456497166
10363,20,mb1me4,,0.081870456497166
10363,20,mb1me4,,0.081870456497166
10382,20,mb1me4,,
10391,20,mb1me4,,0.1015445825467664
10391,20,mb1me4,,0.1015445825467664
10391,20,mb1me4,,0.1015445825467664
10391,20,mb1me4,,0.1015445825467664
10416,20,mb1me4,,
10422,20,mb1me4,,0.1959145105711236
10422,20,mb1me4,,0.1959145105711236
10422,20,mb1me4,,0.1959145105711236
10422,20,mb1me4,,0.1959145105711236
10438,20,mb1me4,,0.1525156301761489
10438,20,mb1me4,,0.1525156301761489
10438,20,mb1me4,,0.1525156301761489
10438,20,mb1me4,,0.1525156301761489
12042,20,mb1me4,,0.0910520466963916
12042,20,mb1me4,,0.0910520466963916
12042,20,mb1me4,,0.0910520466963916
12042,20,mb1me4,,0.0910520466963916
10017,64,mb3me4,,0.0939679765632274
10017,64,mb3me4,,0.0939679765632274
10017,64,mb3me4,,0.0939679765632274
10017,64,mb3me4,,0.0939679765632274
10024,64,mb3me4,,
10035,64,mb3me4,,
10041,64,mb3me4,,
10043,64,mb3me4,,0.1067638098905768
10043,64,mb3me4,,0.1067638098905768
10043,64,mb3me4,,0.1067638098905768
10043,64,mb3me4,,0.1067638098905768
10054,64,mb3me4,,
10059,64,mb3me4,,
10069,64,mb3me4,,0.2476172826090157
10069,64,mb3me4,,0.2476172826090157
10069,64,mb3me4,,0.2476172826090157
10069,64,mb3me4,,0.2476172826090157
10074,64,mb3me4,,0.1275925129654297
10074,64,mb3me4,,0.1275925129654297
10074,64,mb3me4,,0.1275925129654297
10074,64,mb3me4,,0.1275925129654297
10078,64,mb3me4,,
10080,64,mb3me4,,0.1470285045198627
10080,64,mb3me4,,0.1470285045198627
10080,64,mb3me4,,0.1470285045198627
10080,64,mb3me4,,0.1470285045198627
10085,64,mb3me4,,0.29260768041125
10085,64,mb3me4,,0.29260768041125
10085,64,mb3me4,,0.29260768041125
10085,64,mb3me4,,0.29260768041125
10094,64,mb3me4,,0.459042112506467
10094,64,mb3me4,,0.459042112506467
10094,64,mb3me4,,0.459042112506467
10094,64,mb3me4,,0.459042112506467
10108,64,mb3me4,,0.1125931678063174
10108,64,mb3me4,,0.1125931678063174
10108,64,mb3me4,,0.1125931678063174
10108,64,mb3me4,,0.1125931678063174
10125,64,mb3me4,,0.1711319694338648
10125,64,mb3me4,,0.1711319694338648
10125,64,mb3me4,,0.1711319694338648
10125,64,mb3me4,,0.1711319694338648
10130,64,mb3me4,,
10136,64,mb3me4,,0.2842786247995069
10136,64,mb3me4,,0.2842786247995069
10136,64,mb3me4,,0.2842786247995069
10136,64,mb3me4,,0.2842786247995069
10137,64,mb3me4,,0.0998188980421691
10137,64,mb3me4,,0.0998188980421691
10137,64,mb3me4,,0.0998188980421691
10137,64,mb3me4,,0.0998188980421691
10142,64,mb3me4,,0.1206845863576536
10142,64,mb3me4,,0.1206845863576536
10142,64,mb3me4,,0.1206845863576536
10142,64,mb3me4,,0.1206845863576536
10150,64,mb3me4,,
10154,64,mb3me4,,0.0890857862907542
10154,64,mb3me4,,0.0890857862907542
10154,64,mb3me4,,0.0890857862907542
10154,64,mb3me4,,0.0890857862907542
10166,20,mb3me4,,0.1575076842949864
10166,20,mb3me4,,0.1575076842949864
10166,20,mb3me4,,0.1575076842949864
10166,20,mb3me4,,0.1575076842949864
10185,20,mb3me4,,
10186,64,mb3me4,,0.12373271559998
10186,64,mb3me4,,0.12373271559998
10186,64,mb3me4,,0.12373271559998
10186,64,mb3me4,,0.12373271559998
10188,64,mb3me4,,0.0952303256443325
10188,64,mb3me4,,0.0952303256443325
10188,64,mb3me4,,0.0952303256443325
10188,64,mb3me4,,0.0952303256443325
10203,20,mb3me4,,0.0806789106237597
10203,20,mb3me4,,0.0806789106237597
10203,20,mb3me4,,0.0806789106237597
10203,20,mb3me4,,0.0806789106237597
10221,64,mb3me4,,
10223,20,mb3me4,,
10234,20,mb3me4,,
10296,20,mb3me4,,0.0732641578494845
10296,20,mb3me4,,0.0732641578494845
10296,20,mb3me4,,0.0732641578494845
10296,20,mb3me4,,0.0732641578494845
10318,20,mb3me4,,0.0909391011442938
10318,20,mb3me4,,0.0909391011442938
10318,20,mb3me4,,0.0909391011442938
10318,20,mb3me4,,0.0909391011442938
10319,20,mb3me4,,0.1986446473885226
10319,20,mb3me4,,0.1986446473885226
10319,20,mb3me4,,0.1986446473885226
10319,20,mb3me4,,0.1986446473885226
10320,20,mb3me4,,0.0957927981535823
10320,20,mb3me4,,0.0957927981535823
10320,20,mb3me4,,0.0957927981535823
10320,20,mb3me4,,0.0957927981535823
10321,20,mb3me4,,
10363,20,mb3me4,,0.1275421488970109
10363,20,mb3me4,,0.1275421488970109
10363,20,mb3me4,,0.1275421488970109
10363,20,mb3me4,,0.1275421488970109
10382,20,mb3me4,,
10391,20,mb3me4,,0.1397179472614103
10391,20,mb3me4,,0.1397179472614103
10391,20,mb3me4,,0.1397179472614103
10391,20,mb3me4,,0.1397179472614103
10416,20,mb3me4,,
10422,20,mb3me4,,0.1706090373092069
10422,20,mb3me4,,0.1706090373092069
10422,20,mb3me4,,0.1706090373092069
10422,20,mb3me4,,0.1706090373092069
10438,20,mb3me4,,0.2778547835040368
10438,20,mb3me4,,0.2778547835040368
10438,20,mb3me4,,0.2778547835040368
10438,20,mb3me4,,0.2778547835040368
12042,20,mb3me4,,0.1035840409274383
12042,20,mb3me4,,0.1035840409274383
12042,20,mb3me4,,0.1035840409274383
12042,20,mb3me4,,0.1035840409274383
10017,64,mb6me4,,0.0873716983125165
10017,64,mb6me4,,0.0873716983125165
10017,64,mb6me4,,0.0873716983125165
10017,64,mb6me4,,0.0873716983125165
10024,64,mb6me4,,
10035,64,mb6me4,,
10041,64,mb6me4,,
10043,64,mb6me4,,0.0959480745337245
10043,64,mb6me4,,0.0959480745337245
10043,64,mb6me4,,0.0959480745337245
10043,64,mb6me4,,0.0959480745337245
10054,64,mb6me4,,
10059,64,mb6me4,,
10069,64,mb6me4,,0.1585419230463238
10069,64,mb6me4,,0.1585419230463238
10069,64,mb6me4,,0.1585419230463238
10069,64,mb6me4,,0.1585419230463238
10074,64,mb6me4,,0.0887393556521811
10074,64,mb6me4,,0.0887393556521811
10074,64,mb6me4,,0.0887393556521811
10074,64,mb6me4,,0.0887393556521811
10078,64,mb6me4,,
10080,64,mb6me4,,0.1904282731586253
10080,64,mb6me4,,0.1904282731586253
10080,64,mb6me4,,0.1904282731586253
10080,64,mb6me4,,0.1904282731586253
10085,64,mb6me4,,0.273411304060021
10085,64,mb6me4,,0.273411304060021
10085,64,mb6me4,,0.273411304060021
10085,64,mb6me4,,0.273411304060021
10094,64,mb6me4,,0.4202637758209726
10094,64,mb6me4,,0.4202637758209726
10094,64,mb6me4,,0.4202637758209726
10094,64,mb6me4,,0.4202637758209726
10108,64,mb6me4,,0.0755977772165996
10108,64,mb6me4,,0.0755977772165996
10108,64,mb6me4,,0.0755977772165996
10108,64,mb6me4,,0.0755977772165996
10125,64,mb6me4,,0.1268300501040871
10125,64,mb6me4,,0.1268300501040871
10125,64,mb6me4,,0.1268300501040871
10125,64,mb6me4,,0.1268300501040871
10130,64,mb6me4,,
10136,64,mb6me4,,0.1323467991390886
10136,64,mb6me4,,0.1323467991390886
10136,64,mb6me4,,0.1323467991390886
10136,64,mb6me4,,0.1323467991390886
10137,64,mb6me4,,0.1429759705631496
10137,64,mb6me4,,0.1429759705631496
10137,64,mb6me4,,0.1429759705631496
10137,64,mb6me4,,0.1429759705631496
10142,64,mb6me4,,0.1028760807787112
10142,64,mb6me4,,0.1028760807787112
10142,64,mb6me4,,0.1028760807787112
10142,64,mb6me4,,0.1028760807787112
10150,64,mb6me4,,
10154,64,mb6me4,,0.0767212070950079
10154,64,mb6me4,,0.0767212070950079
10154,64,mb6me4,,0.0767212070950079
10154,64,mb6me4,,0.0767212070950079
10166,20,mb6me4,,0.1324117472433545
10166,20,mb6me4,,0.1324117472433545
10166,20,mb6me4,,0.1324117472433545
10166,20,mb6me4,,0.1324117472433545
10185,20,mb6me4,,
10186,64,mb6me4,,0.1228206265117926
10186,64,mb6me4,,0.1228206265117926
10186,64,mb6me4,,0.1228206265117926
10186,64,mb6me4,,0.1228206265117926
10188,64,mb6me4,,0.0929819684961653
10188,64,mb6me4,,0.0929819684961653
10188,64,mb6me4,,0.0929819684961653
10188,64,mb6me4,,0.0929819684961653
10203,20,mb6me4,,0.0844726975905727
10203,20,mb6me4,,0.0844726975905727
10203,20,mb6me4,,0.0844726975905727
10203,20,mb6me4,,0.0844726975905727
10221,64,mb6me4,,
10223,20,mb6me4,,
10234,20,mb6me4,,
10296,20,mb6me4,,0.1574470269085456
10296,20,mb6me4,,0.1574470269085456
10296,20,mb6me4,,0.1574470269085456
10296,20,mb6me4,,0.1574470269085456
10318,20,mb6me4,,0.068220848356488
10318,20,mb6me4,,0.068220848356488
10318,20,mb6me4,,0.068220848356488
10318,20,mb6me4,,0.068220848356488
10319,20,mb6me4,,0.1532420254345275
10319,20,mb6me4,,0.1532420254345275
10319,20,mb6me4,,0.1532420254345275
10319,20,mb6me4,,0.1532420254345275
10320,20,mb6me4,,0.1149458203716953
10320,20,mb6me4,,0.1149458203716953
10320,20,mb6me4,,0.1149458203716953
10320,20,mb6me4,,0.1149458203716953
10321,20,mb6me4,,
10363,20,mb6me4,,0.0895951045898306
10363,20,mb6me4,,0.0895951045898306
10363,20,mb6me4,,0.0895951045898306
10363,20,mb6me4,,0.0895951045898306
10382,20,mb6me4,,
10391,20,mb6me4,,0.0889746197314639
10391,20,mb6me4,,0.0889746197314639
10391,20,mb6me4,,0.0889746197314639
10391,20,mb6me4,,0.0889746197314639
10416,20,mb6me4,,
10422,20,mb6me4,,0.1280772352241975
10422,20,mb6me4,,0.1280772352241975
10422,20,mb6me4,,0.1280772352241975
10422,20,mb6me4,,0.1280772352241975
10438,20,mb6me4,,0.3059430576086734
10438,20,mb6me4,,0.3059430576086734
10438,20,mb6me4,,0.3059430576086734
10438,20,mb6me4,,0.3059430576086734
12042,20,mb6me4,,0.1002397292395644
12042,20,mb6me4,,0.1002397292395644
12042,20,mb6me4,,0.1002397292395644
12042,20,mb6me4,,0.1002397292395644
