subject,headcoil,acq,tedana_minus_base,fd_mean
10017,64,mb1me4,40.37720859,0.0658085916614474
10017,64,mb1me4,40.37720859,0.0658085916614474
10017,64,mb1me4,40.37720859,0.0658085916614474
10017,64,mb1me4,40.37720859,0.0658085916614474
10024,64,mb1me4,26.2063268,
10035,64,mb1me4,-34.292289167999996,
10041,64,mb1me4,26.909603800000014,
10043,64,mb1me4,-48.916366569000004,0.0834429229632915
10043,64,mb1me4,-48.916366569000004,0.0834429229632915
10043,64,mb1me4,-48.916366569000004,0.0834429229632915
10043,64,mb1me4,-48.916366569000004,0.0834429229632915
10054,64,mb1me4,24.475257599999992,
10059,64,mb1me4,-8.781489700000009,
10069,64,mb1me4,-28.414021399999996,0.360220739363674
10069,64,mb1me4,-28.414021399999996,0.360220739363674
10069,64,mb1me4,-28.414021399999996,0.360220739363674
10069,64,mb1me4,-28.414021399999996,0.360220739363674
10074,64,mb1me4,59.65893562000001,0.0681478586406567
10074,64,mb1me4,59.65893562000001,0.0681478586406567
10074,64,mb1me4,59.65893562000001,0.0681478586406567
10074,64,mb1me4,59.65893562000001,0.0681478586406567
10078,64,mb1me4,8.046556565,
10080,64,mb1me4,-13.881846899999985,0.0911830881069275
10080,64,mb1me4,-13.881846899999985,0.0911830881069275
10080,64,mb1me4,-13.881846899999985,0.0911830881069275
10080,64,mb1me4,-13.881846899999985,0.0911830881069275
10085,64,mb1me4,-77.9204203,0.246418003740331
10085,64,mb1me4,-77.9204203,0.246418003740331
10085,64,mb1me4,-77.9204203,0.246418003740331
10085,64,mb1me4,-77.9204203,0.246418003740331
10108,64,mb1me4,-11.558863720000002,0.0510471398706209
10108,64,mb1me4,-11.558863720000002,0.0510471398706209
10108,64,mb1me4,-11.558863720000002,0.0510471398706209
10108,64,mb1me4,-11.558863720000002,0.0510471398706209
10125,64,mb1me4,22.113924499999996,0.1328543610045844
10125,64,mb1me4,22.113924499999996,0.1328543610045844
10125,64,mb1me4,22.113924499999996,0.1328543610045844
10125,64,mb1me4,22.113924499999996,0.1328543610045844
10130,64,mb1me4,96.39130020000002,
10136,64,mb1me4,144.75214298,0.269363230065085
10136,64,mb1me4,144.75214298,0.269363230065085
10136,64,mb1me4,144.75214298,0.269363230065085
10136,64,mb1me4,144.75214298,0.269363230065085
10137,64,mb1me4,57.852646100000015,0.0544556639665162
10137,64,mb1me4,57.852646100000015,0.0544556639665162
10137,64,mb1me4,57.852646100000015,0.0544556639665162
10137,64,mb1me4,57.852646100000015,0.0544556639665162
10142,64,mb1me4,49.134767010000004,0.1158248800383965
10142,64,mb1me4,49.134767010000004,0.1158248800383965
10142,64,mb1me4,49.134767010000004,0.1158248800383965
10142,64,mb1me4,49.134767010000004,0.1158248800383965
10150,64,mb1me4,-17.1364461,
10154,64,mb1me4,19.948203859999992,0.145687696388785
10154,64,mb1me4,19.948203859999992,0.145687696388785
10154,64,mb1me4,19.948203859999992,0.145687696388785
10154,64,mb1me4,19.948203859999992,0.145687696388785
10166,20,mb1me4,55.024143460000005,0.1941009575660486
10166,20,mb1me4,55.024143460000005,0.1941009575660486
10166,20,mb1me4,55.024143460000005,0.1941009575660486
10166,20,mb1me4,55.024143460000005,0.1941009575660486
10185,20,mb1me4,20.95717710000001,
10186,64,mb1me4,52.69053098,0.0850170545005366
10186,64,mb1me4,52.69053098,0.0850170545005366
10186,64,mb1me4,52.69053098,0.0850170545005366
10186,64,mb1me4,52.69053098,0.0850170545005366
10188,64,mb1me4,109.28772695999999,0.0939569419605255
10188,64,mb1me4,109.28772695999999,0.0939569419605255
10188,64,mb1me4,109.28772695999999,0.0939569419605255
10188,64,mb1me4,109.28772695999999,0.0939569419605255
10203,20,mb1me4,2.918428199999994,0.0806928071608463
10203,20,mb1me4,2.918428199999994,0.0806928071608463
10203,20,mb1me4,2.918428199999994,0.0806928071608463
10203,20,mb1me4,2.918428199999994,0.0806928071608463
10221,64,mb1me4,33.92273110000002,
10223,20,mb1me4,-30.0859102,
10234,20,mb1me4,22.2119491,
10296,20,mb1me4,-63.13989264,0.0974095819686846
10296,20,mb1me4,-63.13989264,0.0974095819686846
10296,20,mb1me4,-63.13989264,0.0974095819686846
10296,20,mb1me4,-63.13989264,0.0974095819686846
10318,20,mb1me4,17.32003469,0.0776785162382578
10318,20,mb1me4,17.32003469,0.0776785162382578
10318,20,mb1me4,17.32003469,0.0776785162382578
10318,20,mb1me4,17.32003469,0.0776785162382578
10319,20,mb1me4,34.95697539999999,0.1436415744639212
10319,20,mb1me4,34.95697539999999,0.1436415744639212
10319,20,mb1me4,34.95697539999999,0.1436415744639212
10319,20,mb1me4,34.95697539999999,0.1436415744639212
10320,20,mb1me4,81.9812307,0.0757532458647312
10320,20,mb1me4,81.9812307,0.0757532458647312
10320,20,mb1me4,81.9812307,0.0757532458647312
10320,20,mb1me4,81.9812307,0.0757532458647312
10321,20,mb1me4,2.872665800000007,
