subject,ones,fd_mean_demeaned,headcoil_demeaned,fd_mean_x_headcoil_demeaned,smoothness_demeaned
10017,1,0.014279786521730307,0.4285714285714286,0.008118976180820796,-0.0808928571428565
10028,1,0.066083636061168,0.4285714285714286,0.030320625983437,0.0351071428571438
10043,1,0.005221831441094206,0.4285714285714286,0.004236995431976701,-0.009892857142856898
10069,1,-0.208962136446689,0.4285714285714286,-0.0875561336627875,-0.0078928571428571
10074,1,0.0133081768821856,0.4285714285714286,0.007702572049587398,-0.033892857142856794
10080,1,0.09196186492235889,0.4285714285714286,0.0414112954953759,0.0531071428571437
10085,1,0.019709980190351195,0.4285714285714286,0.0104462020388012,-0.0708928571428569
10094,1,0.07574601455074062,0.4285714285714286,0.0344616453361109,0.0021071428571435014
10108,1,0.017267317216639905,0.4285714285714286,0.0093993464786392,-0.004892857142857
10125,1,-0.013307631029836,0.4285714285714286,-0.0037042027698505004,-0.0138928571428573
10136,1,-0.1442997510553351,0.4285714285714286,-0.0598436827807786,0.025107142857144
10137,1,0.08123698646729449,0.4285714285714286,0.0368149190146341,-0.0278928571428567
10142,1,-0.020232119389024097,0.4285714285714286,-0.006671840638073901,0.0531071428571428
10154,1,-0.07624980942311581,0.4285714285714286,-0.030679422081256,-0.028892857142857005
10166,1,-0.0689725304520328,-0.5714285714285714,0.04141194221552661,-0.0248928571428566
10186,1,0.0305202518819172,0.4285714285714286,0.015079175620900899,-0.0548928571428568
10188,1,-0.008258293593699,0.4285714285714286,-0.0015402010115060996,0.015107142857143402
10198,1,0.0046944136761197,-0.5714285714285714,-0.0006834544291320997,0.013107142857143698
10203,1,-0.003503429699612398,-0.5714285714285714,0.004001027499857798,0.0751071428571429
10296,1,0.0527541248105221,-0.5714285714285714,-0.028146146505933202,-0.029892857142856402
10318,1,-0.01674098801110859,-0.5714285714285714,0.011565346534998501,0.0521071428571432
10319,1,0.0023171308412675007,-0.5714285714285714,0.0006749929050693,0.0011071428571431986
10320,1,0.031909254377625304,-0.5714285714285714,-0.016234791972849404,0.054107142857143
10363,1,0.0004413279633257994,-0.5714285714285714,0.0017468802638932017,0.0031071428571438006
10391,1,-0.0198532829446413,-0.5714285714285714,0.013343800782731499,-0.0028928571428564
10422,1,-0.07512059547626479,-0.5714285714285714,0.0449251222293734,0.054107142857143194
10438,1,0.1461441073031857,-0.5714285714285714,-0.0815118507874554,0.023107142857143298
12042,1,0.0019043624138340015,-0.5714285714285714,0.0009108605778883998,-0.0678928571428566
