subject,ones,fd_mean_demeaned,headcoil_demeaned,fd_mean_x_headcoil_demeaned,smoothness_demeaned
10017,1,0.005826415049855101,0.4285714285714286,0.000637537826386099,-0.027499999999999
10028,1,0.016547129210188,0.4285714285714286,0.005232129609386002,0.059500000000000705
10043,1,0.0009879170753604033,0.4285714285714286,-0.0014361041626831002,0.0235000000000002
10069,1,-0.13493642660658323,0.4285714285714286,-0.05968939431208751,-0.060500000000000095
10074,1,0.0371116844728481,0.4285714285714286,0.014045510436240197,-0.0014999999999999979
10080,1,0.033512446561010295,0.4285714285714286,0.012502979902595501,0.0415000000000001
10085,1,0.0238567068189941,0.4285714285714286,0.008364805727445697,-0.0774999999999997
10094,1,0.09947470151364893,0.4285714285714286,0.0407725177394406,0.0005000000000006007
10108,1,0.0392130580837716,0.4285714285714286,0.014946099126636001,0.0175000000000001
10125,1,0.0159446385773555,0.4285714285714286,0.0049739193381719005,0.036500000000000095
10136,1,-0.007417575117502989,0.4285714285714286,-0.005038457959624501,0.0315000000000011
10137,1,0.023030264223727996,0.4285714285714286,0.008010616043760199,0.0555000000000012
10142,1,-0.0174732635326678,0.4285714285714286,-0.0093480387089808,0.0745000000000003
10154,1,-0.0789348799499556,0.4285714285714286,-0.035688731459247,0.0235000000000002
10166,1,-0.0589262431229871,-0.5714285714285714,0.031812641732440895,-0.0374999999999995
10186,1,0.0163826912475185,0.4285714285714286,0.005161656196813299,-0.0084999999999998
10188,1,-0.0210595861681179,0.4285714285714286,-0.010885034124173801,0.0315000000000002
10198,1,-0.0303646006919206,-0.5714285714285714,0.0154917032004027,-0.0484999999999997
10203,1,-0.022346866389011497,-0.5714285714285714,0.010910140741597699,0.0405000000000006
10296,1,-0.04647839397112499,-0.5714285714285714,0.024699585074233997,0.0085000000000006
10318,1,-0.009072384945888898,-0.5714285714285714,0.0033247227740990024,-0.0094999999999992
10319,1,0.032670103072676496,-0.5714285714285714,-0.020528127522224,-0.0575000000000001
10320,1,-0.002293417563073802,-0.5714285714285714,-0.0005489728732238006,-0.0034999999999990004
10363,1,0.023338722547919997,-0.5714285714285714,-0.015195910079505999,-0.0164999999999988
10391,1,0.015840394862719,-0.5714285714285714,-0.0109111514022483,-0.004499999999999301
10422,1,-0.04763844311384159,-0.5714285714285714,0.0253624702986435,-0.0574999999999991
10438,1,0.10300618347596299,-0.5714285714285714,-0.0607201734669591,-0.0104999999999995
12042,1,-0.0098009756208782,-0.5714285714285714,0.0037410603026644014,-0.0234999999999993
