subject,ones,fd_mean_demeaned,headcoil_demeaned,fd_mean_x_headcoil_demeaned,smoothness_demeaned
10017,1,-0.06510041901126473,0.4285714285714286,-0.03325501874479956,0.03221428571428486
10028,1,-0.08709195660237863,0.4285714285714286,-0.04267996342670552,-0.012785714285715066
10043,1,-0.047466087709420623,0.4285714285714286,-0.02569744818686637,-0.01978571428571474
10069,1,0.22931172869096186,0.4285714285714286,0.09292161598472613,0.012214285714285289
10074,1,-0.06276115203205543,0.4285714285714286,-0.03225247575370986,0.017214285714285182
10080,1,-0.039725922565784624,0.4285714285714286,-0.022380234553879514,-0.05478571428571488
10085,1,0.11550899306761886,0.4285714285714286,0.04414901500329341,0.08721428571428547
10094,1,0.2063254304681809,0.4285714285714286,0.08307034531782,-0.027785714285714747
10108,1,-0.07986187080209123,0.4285714285714286,-0.03958135522658235,0.012214285714285289
10125,1,0.0019453503318722642,0.4285714285714286,-0.004521117597740847,-0.0007857142857146115
10136,1,0.13845421939237287,0.4285714285714286,0.05398268342818799,-0.010785714285715287
10137,1,-0.07645334670619593,0.4285714285714286,-0.03812055918548436,-0.0267857142857153
10142,1,-0.015084130634315629,0.4285714285714286,-0.011819466583249946,-0.059785714285714775
10154,1,0.014778685716072881,0.4285714285714286,0.0009788832812022748,-0.005785714285714505
10166,1,0.06319194689333646,-0.5714285714285714,-0.04146452310759265,0.037214285714284756
10186,1,-0.04589195617217552,0.4285714285714286,-0.0250228203851899,0.018214285714285516
10188,1,-0.036952068712186634,0.4285714285714286,-0.02119144004519466,-0.01978571428571474
10198,1,-0.0021102890694638388,-0.5714285714285714,-0.0041489597002781955,0.01621428571428485
10203,1,-0.05021620351186583,-0.5714285714285714,0.023340134266808654,-0.04978571428571499
10296,1,-0.03349942870402753,-0.5714285714285714,0.013787691519472484,0.019214285714284962
10318,1,-0.05323049443445432,-0.5714285714285714,0.02506258622257351,-0.023785714285715187
10319,1,0.012732563791209073,-0.5714285714285714,-0.012630589906377002,0.028214285714285303
10320,1,-0.05515576480798093,-0.5714285714285714,0.02616274072173157,-0.023785714285715187
10363,1,-0.04903855417554613,-0.5714285714285714,0.022667191788911686,0.013214285714284735
10391,1,-0.029364428125945724,-0.5714285714285714,0.011424834046282882,-0.006785714285714839
10422,1,0.06500549989841148,-0.5714285714285714,-0.04250083911049266,0.03821428571428509
10438,1,0.021606619503436758,-0.5714285714285714,-0.017701478884792822,-0.007785714285715173
12042,1,-0.039856963976320534,-0.5714285714285714,0.01742056881792563,0.019214285714284962
