onset	duration	trial_type	response_time
4.193856	0.731680	guess_rightButton_face	0.731680
8.397030	1.008326	outcome_stranger_reward	n/a
12.590026	0.519923	guess_rightButton_face	0.519923
17.643261	1.005341	outcome_stranger_reward	n/a
19.657016	0.735385	guess_leftButton_computer	0.735385
23.859661	1.007309	outcome_computer_neutral	n/a
27.870486	0.521681	guess_leftButton_computer	0.521681
31.223186	1.006300	outcome_computer_reward	n/a
34.232716	0.526115	guess_rightButton_computer	0.526115
38.435056	1.006290	outcome_computer_neutral	n/a
41.627576	0.431486	guess_leftButton_face	0.431486
45.830286	1.006310	outcome_stranger_reward	n/a
51.025476	0.533550	guess_rightButton_face	0.533550
55.228146	1.005320	outcome_stranger_reward	n/a
57.238356	1.037305	guess_leftButton_computer	1.037305
60.590801	1.006315	outcome_computer_punish	n/a
63.788502	0.736982	guess_leftButton_face	0.736982
67.142276	1.005320	outcome_stranger_punish	n/a
71.152466	0.622594	guess_leftButton_computer	0.622594
75.354396	1.004340	outcome_computer_punish	n/a
79.549416	0.828569	guess_leftButton_face	0.828569
82.901226	1.005340	outcome_stranger_reward	n/a
84.911556	0.830481	guess_leftButton_computer	0.830481
88.263926	1.005280	outcome_computer_punish	n/a
91.460036	0.631816	guess_leftButton_face	0.631816
96.512676	1.005280	outcome_stranger_punish	n/a
99.522196	0.519836	guess_leftButton_computer	0.519836
103.724406	1.005310	outcome_computer_reward	n/a
106.917356	0.841531	guess_rightButton_face	0.841531
110.269066	1.006340	outcome_stranger_punish	n/a
112.280346	0.627918	guess_rightButton_computer	0.627918
116.482446	1.005140	outcome_computer_reward	n/a
121.491356	2.370049	guess_leftButton_computer	2.370049
126.543376	1.005300	outcome_computer_punish	n/a
129.739906	0.520681	guess_rightButton_face	0.520681
134.793296	1.005340	outcome_stranger_reward	n/a
136.803596	0.521749	guess_rightButton_computer	0.521749
141.856436	1.011310	outcome_computer_punish	n/a
147.059006	0.732899	guess_leftButton_face	0.732899
151.262276	1.005310	outcome_stranger_punish	n/a
156.456046	0.635653	guess_rightButton_face	0.635653
159.808426	1.005260	outcome_stranger_punish	n/a
162.818076	0.623421	guess_rightButton_computer	0.623421
167.020196	1.005210	outcome_computer_reward	n/a
170.028546	0.629799	guess_rightButton_computer	0.629799
174.230866	1.005310	outcome_computer_punish	n/a
178.424236	0.734317	guess_leftButton_face	0.734317
182.626416	1.005320	outcome_stranger_neutral	n/a
186.822196	0.636113	guess_rightButton_face	0.636113
190.174236	1.004320	outcome_stranger_neutral	n/a
193.365126	1.043395	guess_leftButton_face	1.043395
198.417206	1.011290	outcome_stranger_reward	n/a
203.433406	1.241328	guess_rightButton_computer	1.241328
207.635556	1.005340	outcome_computer_punish	n/a
212.832576	0.625487	guess_leftButton_face	0.625487
217.885156	1.005280	outcome_stranger_reward	n/a
221.895036	0.830269	guess_rightButton_computer	0.830269
226.947196	1.006290	outcome_computer_reward	n/a
232.145506	0.932065	guess_leftButton_face	0.932065
237.197356	1.005310	outcome_stranger_punish	n/a
241.390936	0.734665	guess_leftButton_face	0.734665
245.593536	1.006300	outcome_stranger_reward	n/a
247.604796	0.737173	guess_rightButton_computer	0.737173
250.957206	1.005310	outcome_computer_neutral	n/a
253.965906	0.726461	guess_rightButton_computer	0.726461
257.318206	1.005280	outcome_computer_reward	n/a
261.326996	1.547664	guess_leftButton_computer	1.547664
266.378966	1.005310	outcome_computer_neutral	n/a
271.387386	0.521044	guess_rightButton_computer	0.521044
276.439336	1.005300	outcome_computer_reward	n/a
278.632286	0.625668	guess_rightButton_face	0.625668
283.684966	1.011290	outcome_stranger_punish	n/a
286.700636	0.524577	guess_rightButton_computer	0.524577
290.052916	1.005320	outcome_computer_reward	n/a
294.247636	0.829215	guess_leftButton_face	0.829215
299.299836	1.005280	outcome_stranger_punish	n/a
303.309686	0.631752	guess_leftButton_computer	0.631752
306.662106	1.004300	outcome_computer_punish	n/a
310.852736	1.355770	guess_leftButton_face	1.355770
314.205956	1.005310	outcome_stranger_reward	n/a
318.215906	0.828443	guess_rightButton_computer	0.828443
321.568266	1.006270	outcome_computer_punish	n/a
324.577786	1.546854	guess_rightButton_computer	1.546854
327.930236	1.005340	outcome_computer_reward	n/a
330.938716	1.855335	guess_leftButton_computer	1.855335
334.291236	1.006300	outcome_computer_reward	n/a
336.486356	0.838739	guess_rightButton_face	0.838739
341.538756	1.004680	outcome_stranger_reward	n/a
344.547696	2.800000	miss_decision	n/a
347.900116	1.006280	miss_outcome	n/a
353.093836	2.800000	miss_decision	n/a
356.447296	1.003290	miss_outcome	n/a
361.632686	2.175295	guess_rightButton_face	2.175295
366.683936	1.005300	outcome_stranger_neutral	n/a
368.881006	0.527444	guess_rightButton_face	0.527444
373.933556	1.012280	outcome_stranger_punish	n/a
377.950406	0.841293	guess_leftButton_computer	0.841293
382.153556	1.006320	outcome_computer_punish	n/a
385.348476	0.526550	guess_rightButton_face	0.526550
390.401456	1.005380	outcome_stranger_punish	n/a
392.411736	0.429677	guess_rightButton_computer	0.429677
397.464596	1.005340	outcome_computer_reward	n/a
402.658636	0.632629	guess_rightButton_face	0.632629
406.860496	1.005310	outcome_stranger_punish	n/a
408.870816	0.737185	guess_rightButton_computer	0.737185
413.072876	1.004300	outcome_computer_punish	n/a
418.267266	0.524164	guess_leftButton_face	0.524164
422.469756	1.005310	outcome_stranger_neutral	n/a
